Object,Property,Property split,Type,Access
ComboBox,LineCount,Line Count,Long,R_O
ComboBox,ListCount,List Count,Long,R_O
ComboBox,ListIndex,List Index,Variant,V
ComboBox,ListRows,List Rows,Long,V
ComboBox,ListStyle,List Style,fmListStyle,V
ComboBox,ListWidth,List Width,Variant,V
ComboBox,Locked,Locked,Boolean,V
ComboBox,MatchEntry,Match Entry,fmMatchEntry,V
ComboBox,MatchFound,Match Found,Boolean,R_O
ComboBox,MatchRequired,Match Required,Boolean,V
ComboBox,MaxLength,Max Length,Long,V
ComboBox,MouseIcon,Mouse Icon,Picture,V
ComboBox,MousePointer,Mouse Pointer,fmMousePointer,V
ComboBox,SelectionMargin,Selection Margin,Boolean,V
ComboBox,SelLength,Sel Length,Long,V
ComboBox,SelStart,Sel Start,Long,V
ComboBox,SelText,Sel Text,String,V
ComboBox,ShowDropButtonWhen,Show Drop Button When,fmShowDropButtonWhen,V
ComboBox,SpecialEffect,Special Effect,fmSpecialEffect,V
ComboBox,Style,Style,fmStyle,V
ComboBox,Text,Text,String,V
ComboBox,TextAlign,Text Align,fmTextAlign,V
ComboBox,TextColumn,Text Column,Variant,V
ComboBox,TextLength,Text Length,Long,R_O
ComboBox,TopIndex,Top Index,Variant,V
ComboBox,Value,Value,Variant,V
ComboBox,Column,Column,Variant,V
ComboBox,List,List,Variant,V
ComboBox,IMEMode,IME Mode,fmIMEMode,V
ComboBox,EnterFieldBehavior,Enter Field Behavior,fmEnterFieldBehavior,V
ComboBox,DragBehavior,Drag Behavior,fmDragBehavior,V
ComboBox2,AutoSize,Auto Size,Boolean,V
ComboBox2,AutoTab,Auto Tab,Boolean,V
ComboBox2,AutoWordSelect,Auto Word Select,Boolean,V
ComboBox2,BackColor,Back Color,OLE_COLOR,V
ComboBox2,BackStyle,Back Style,fmBackStyle,V
ComboBox2,BorderColor,Border Color,OLE_COLOR,V
ComboBox2,BorderStyle,Border Style,fmBorderStyle,V
ComboBox2,BoundColumn,Bound Column,Variant,V
ComboBox2,CanPaste,Can Paste,Boolean,R_O
ComboBox2,ColumnCount,Column Count,Long,V
ComboBox2,ColumnHeads,Column Heads,Boolean,V
ComboBox2,ColumnWidths,Column Widths,String,V
ComboBox2,CurTargetX,Cur Target X,Long,R_O
ComboBox2,CurX,Cur X,Long,V
ComboBox2,DropButtonStyle,Drop Button Style,fmDropButtonStyle,V
ComboBox2,Enabled,Enabled,Boolean,V
ComboBox2,Font,Font,Font,V
ComboBox2,ForeColor,Fore Color,OLE_COLOR,V
ComboBox2,HideSelection,Hide Selection,Boolean,V
ComboBox2,LineCount,Line Count,Long,R_O
ComboBox2,ListCount,List Count,Long,R_O
ComboBox2,ListIndex,List Index,Variant,V
ComboBox2,ListRows,List Rows,Long,V
ComboBox2,ListStyle,List Style,fmListStyle,V
ComboBox2,ListWidth,List Width,Variant,V
ComboBox2,Locked,Locked,Boolean,V
ComboBox2,MatchEntry,Match Entry,fmMatchEntry,V
ComboBox2,MatchFound,Match Found,Boolean,R_O
ComboBox2,MatchRequired,Match Required,Boolean,V
ComboBox2,MaxLength,Max Length,Long,V
ComboBox2,MouseIcon,Mouse Icon,Picture,V
ComboBox2,MousePointer,Mouse Pointer,fmMousePointer,V
ComboBox2,SelectionMargin,Selection Margin,Boolean,V
ComboBox2,SelLength,Sel Length,Long,V
ComboBox2,SelStart,Sel Start,Long,V
ComboBox2,SelText,Sel Text,String,V
ComboBox2,ShowDropButtonWhen,Show Drop Button When,fmShowDropButtonWhen,V
ComboBox2,SpecialEffect,Special Effect,fmSpecialEffect,V
ComboBox2,Style,Style,fmStyle,V
ComboBox2,Text,Text,String,V
ComboBox2,TextAlign,Text Align,fmTextAlign,V
ComboBox2,TextColumn,Text Column,Variant,V
ComboBox2,TextLength,Text Length,Long,R_O
ComboBox2,TopIndex,Top Index,Variant,V
ComboBox2,Value,Value,Variant,V
ComboBox2,Column,Column,Variant,V
ComboBox2,List,List,Variant,V
ComboBox2,IMEMode,IME Mode,fmIMEMode,V
ComboBox2,EnterFieldBehavior,Enter Field Behavior,fmEnterFieldBehavior,V
ComboBox2,DragBehavior,Drag Behavior,fmDragBehavior,V
CommandButton,AutoSize,Auto Size,Boolean,V
CommandButton,BackColor,Back Color,OLE_COLOR,V
CommandButton,BackStyle,Back Style,fmBackStyle,V
CommandButton,Caption,Caption,String,V
CommandButton,Enabled,Enabled,Boolean,V
CommandButton,Font,Font,Font,V
CommandButton,ForeColor,Fore Color,OLE_COLOR,V
CommandButton,TakeFocusOnClick,Take Focus On Click,Boolean,V
CommandButton,Locked,Locked,Boolean,V
CommandButton,MouseIcon,Mouse Icon,Picture,V
CommandButton,MousePointer,Mouse Pointer,fmMousePointer,V
CommandButton,Picture,Picture,Picture,V
CommandButton,PicturePosition,Picture Position,fmPicturePosition,V
CommandButton,Accelerator,Accelerator,String,V
CommandButton,WordWrap,Word Wrap,Boolean,V
CommandButton2,AutoSize,Auto Size,Boolean,V
CommandButton2,BackColor,Back Color,OLE_COLOR,V
CommandButton2,BackStyle,Back Style,fmBackStyle,V
CommandButton2,Caption,Caption,String,V
CommandButton2,Enabled,Enabled,Boolean,V
CommandButton2,Font,Font,Font,V
CommandButton2,ForeColor,Fore Color,OLE_COLOR,V
CommandButton2,TakeFocusOnClick,Take Focus On Click,Boolean,V
CommandButton2,Locked,Locked,Boolean,V
CommandButton2,MouseIcon,Mouse Icon,Picture,V
CommandButton2,MousePointer,Mouse Pointer,fmMousePointer,V
CommandButton2,Picture,Picture,Picture,V
CommandButton2,PicturePosition,Picture Position,fmPicturePosition,V
CommandButton2,Accelerator,Accelerator,String,V
CommandButton2,WordWrap,Word Wrap,Boolean,V
Control,Cancel,Cancel,Boolean,V
Control,ControlSource,Control Source,String,V
Control,ControlTipText,Control Tip Text,String,V
Control,Default,Default,Boolean,V
Control,Height,Height,Single,V
Control,HelpContextID,Help Context ID,Long,V
Control,LayoutEffect,Layout Effect,fmLayoutEffect,R_O
Control,Left,Left,Single,V
Control,Name,Name,String,V
Control,OldHeight,Old Height,Single,R_O
Control,OldLeft,Old Left,Single,R_O
Control,OldTop,Old Top,Single,R_O
Control,OldWidth,Old Width,Single,R_O
Control,Object,Object,Object,R_O
Control,Parent,Parent,Object,R_O
Control,RowSource,Row Source,String,V
Control,RowSourceType,Row Source Type,Integer,V
Control,TabIndex,Tab Index,Integer,V
Control,TabStop,Tab Stop,Boolean,V
Control,Tag,Tag,String,V
Control,Top,Top,Single,V
Control,Visible,Visible,Boolean,V
Control,Width,Width,Single,V
Controls,Count,Count,Long,R_O
Controls,_NewEnum,_New Enum,IUnknown,R_O
Font,Name,Name,String,V
Font,Size,Size,Currency,V
Font,Bold,Bold,Boolean,V
Font,Italic,Italic,Boolean,V
Font,Underline,Underline,Boolean,V
Font,Strikethrough,Strikethrough,Boolean,V
Font,Weight,Weight,Integer,V
Font,Charset,Charset,Integer,V
Frame,ActiveControl,Active Control,Control,R_O
Frame,BackColor,Back Color,OLE_COLOR,V
Frame,BorderColor,Border Color,OLE_COLOR,V
Frame,BorderStyle,Border Style,fmBorderStyle,V
Frame,CanPaste,Can Paste,Boolean,R_O
Frame,CanRedo,Can Redo,Boolean,R_O
Frame,CanUndo,Can Undo,Boolean,R_O
Frame,Caption,Caption,String,V
Frame,Controls,Controls,Controls,R_O
Frame,Cycle,Cycle,fmCycle,V
Frame,Enabled,Enabled,Boolean,V
Frame,Font,Font,Font,V
Frame,ForeColor,Fore Color,OLE_COLOR,V
Frame,InsideHeight,Inside Height,Single,R_O
Frame,InsideWidth,Inside Width,Single,R_O
Frame,KeepScrollBarsVisible,Keep Scroll Bars Visible,fmScrollBars,V
Frame,MouseIcon,Mouse Icon,Picture,V
Frame,MousePointer,Mouse Pointer,fmMousePointer,V
Frame,PictureAlignment,Picture Alignment,fmPictureAlignment,V
Frame,Picture,Picture,Picture,V
Frame,PictureSizeMode,Picture Size Mode,fmPictureSizeMode,V
Frame,PictureTiling,Picture Tiling,Boolean,V
Frame,ScrollBars,Scroll Bars,fmScrollBars,V
Frame,ScrollHeight,Scroll Height,Single,V
Frame,ScrollLeft,Scroll Left,Single,V
Frame,ScrollTop,Scroll Top,Single,V
Frame,ScrollWidth,Scroll Width,Single,V
Frame,SpecialEffect,Special Effect,fmSpecialEffect,V
Frame,VerticalScrollBarSide,Vertical Scroll Bar Side,fmVerticalScrollBarSide,V
Frame,Zoom,Zoom,Integer,V
Frame2,ActiveControl,Active Control,Control,R_O
Frame2,BackColor,Back Color,OLE_COLOR,V
Frame2,BorderColor,Border Color,OLE_COLOR,V
Frame2,BorderStyle,Border Style,fmBorderStyle,V
Frame2,CanPaste,Can Paste,Boolean,R_O
Frame2,CanRedo,Can Redo,Boolean,R_O
Frame2,CanUndo,Can Undo,Boolean,R_O
Frame2,Caption,Caption,String,V
Frame2,Controls,Controls,Controls,R_O
Frame2,Cycle,Cycle,fmCycle,V
Frame2,Enabled,Enabled,Boolean,V
Frame2,Font,Font,Font,V
Frame2,ForeColor,Fore Color,OLE_COLOR,V
Frame2,InsideHeight,Inside Height,Single,R_O
Frame2,InsideWidth,Inside Width,Single,R_O
Frame2,KeepScrollBarsVisible,Keep Scroll Bars Visible,fmScrollBars,V
Frame2,MouseIcon,Mouse Icon,Picture,V
Frame2,MousePointer,Mouse Pointer,fmMousePointer,V
Frame2,PictureAlignment,Picture Alignment,fmPictureAlignment,V
Frame2,Picture,Picture,Picture,V
Frame2,PictureSizeMode,Picture Size Mode,fmPictureSizeMode,V
Frame2,PictureTiling,Picture Tiling,Boolean,V
Frame2,ScrollBars,Scroll Bars,fmScrollBars,V
Frame2,ScrollHeight,Scroll Height,Single,V
Frame2,ScrollLeft,Scroll Left,Single,V
Frame2,ScrollTop,Scroll Top,Single,V
Frame2,ScrollWidth,Scroll Width,Single,V
Frame2,SpecialEffect,Special Effect,fmSpecialEffect,V
Frame2,VerticalScrollBarSide,Vertical Scroll Bar Side,fmVerticalScrollBarSide,V
Frame2,Zoom,Zoom,Integer,V
HTMLCheckbox,HTMLName,HTML Name,String,V
HTMLCheckbox,Value,Value,String,V
HTMLCheckbox,Checked,Checked,Boolean,V
HTMLCheckbox2,HTMLName,HTML Name,String,V
HTMLCheckbox2,Value,Value,String,V
HTMLCheckbox2,Checked,Checked,Boolean,V
HTMLHidden,HTMLName,HTML Name,String,V
HTMLHidden,Value,Value,String,V
HTMLHidden2,HTMLName,HTML Name,String,V
HTMLHidden2,Value,Value,String,V
HTMLImage,Action,Action,String,V
HTMLImage,Source,Source,String,V
HTMLImage,Encoding,Encoding,String,V
HTMLImage,Method,Method,String,V
HTMLImage,HTMLName,HTML Name,String,V
HTMLImage2,Action,Action,String,V
HTMLImage2,Source,Source,String,V
HTMLImage2,Encoding,Encoding,String,V
HTMLImage2,Method,Method,String,V
HTMLImage2,HTMLName,HTML Name,String,V
HTMLOption,HTMLName,HTML Name,String,V
HTMLOption,Value,Value,String,V
HTMLOption,Checked,Checked,Boolean,V
HTMLOption2,HTMLName,HTML Name,String,V
HTMLOption2,Value,Value,String,V
HTMLOption2,Checked,Checked,Boolean,V
HTMLPassword,HTMLName,HTML Name,String,V
HTMLPassword,Value,Value,String,V
HTMLPassword,MaxLength,Max Length,Long,V
HTMLPassword,Width,Width,Long,V
HTMLPassword2,HTMLName,HTML Name,String,V
HTMLPassword2,Value,Value,String,V
HTMLPassword2,MaxLength,Max Length,Long,V
HTMLPassword2,Width,Width,Long,V
HTMLReset,Caption,Caption,String,V
HTMLReset,HTMLName,HTML Name,String,V
HTMLReset2,Caption,Caption,String,V
HTMLReset2,HTMLName,HTML Name,String,V
HTMLSelect,HTMLName,HTML Name,String,V
HTMLSelect,Values,Values,Variant,V
HTMLSelect,DisplayValues,Display Values,Variant,V
HTMLSelect,Selected,Selected,String,V
HTMLSelect,MultiSelect,Multi Select,Boolean,V
HTMLSelect,Size,Size,Long,V
HTMLSelect2,HTMLName,HTML Name,String,V
HTMLSelect2,Values,Values,Variant,V
HTMLSelect2,DisplayValues,Display Values,Variant,V
HTMLSelect2,Selected,Selected,String,V
HTMLSelect2,MultiSelect,Multi Select,Boolean,V
HTMLSelect2,Size,Size,Long,V
HTMLSubmit,Action,Action,String,V
HTMLSubmit,Caption,Caption,String,V
HTMLSubmit,Encoding,Encoding,String,V
HTMLSubmit,Method,Method,String,V
HTMLSubmit,HTMLName,HTML Name,String,V
HTMLSubmit2,Action,Action,String,V
HTMLSubmit2,Caption,Caption,String,V
HTMLSubmit2,Encoding,Encoding,String,V
HTMLSubmit2,Method,Method,String,V
HTMLSubmit2,HTMLName,HTML Name,String,V
HTMLText,HTMLName,HTML Name,String,V
HTMLText,Value,Value,String,V
HTMLText,MaxLength,Max Length,Long,V
HTMLText,Width,Width,Long,V
HTMLText2,HTMLName,HTML Name,String,V
HTMLText2,Value,Value,String,V
HTMLText2,MaxLength,Max Length,Long,V
HTMLText2,Width,Width,Long,V
HTMLTextArea,HTMLName,HTML Name,String,V
HTMLTextArea,Value,Value,String,V
HTMLTextArea,Rows,Rows,Long,V
HTMLTextArea,Columns,Columns,Long,V
HTMLTextArea,WordWrap,Word Wrap,String,V
HTMLTextArea2,HTMLName,HTML Name,String,V
HTMLTextArea2,Value,Value,String,V
HTMLTextArea2,Rows,Rows,Long,V
HTMLTextArea2,Columns,Columns,Long,V
HTMLTextArea2,WordWrap,Word Wrap,String,V
ICommandButton,AutoSize,Auto Size,Boolean,V
ICommandButton,BackColor,Back Color,OLE_COLOR,V
ICommandButton,BackStyle,Back Style,fmBackStyle,V
ICommandButton,Caption,Caption,String,V
ICommandButton,Enabled,Enabled,Boolean,V
ICommandButton,Font,Font,Font,V
ICommandButton,ForeColor,Fore Color,OLE_COLOR,V
ICommandButton,TakeFocusOnClick,Take Focus On Click,Boolean,V
ICommandButton,Locked,Locked,Boolean,V
ICommandButton,MouseIcon,Mouse Icon,Picture,V
ICommandButton,MousePointer,Mouse Pointer,fmMousePointer,V
ICommandButton,Picture,Picture,Picture,V
ICommandButton,PicturePosition,Picture Position,fmPicturePosition,V
ICommandButton,Accelerator,Accelerator,String,V
ICommandButton,WordWrap,Word Wrap,Boolean,V
IControl,Cancel,Cancel,Boolean,V
IControl,ControlSource,Control Source,String,V
IControl,ControlTipText,Control Tip Text,String,V
IControl,Default,Default,Boolean,V
IControl,Height,Height,Single,V
IControl,HelpContextID,Help Context ID,Long,V
IControl,LayoutEffect,Layout Effect,fmLayoutEffect,R_O
IControl,Left,Left,Single,V
IControl,Name,Name,String,V
IControl,OldHeight,Old Height,Single,R_O
IControl,OldLeft,Old Left,Single,R_O
IControl,OldTop,Old Top,Single,R_O
IControl,OldWidth,Old Width,Single,R_O
IControl,Object,Object,Object,R_O
IControl,Parent,Parent,Object,R_O
IControl,RowSource,Row Source,String,V
IControl,RowSourceType,Row Source Type,Integer,V
IControl,TabIndex,Tab Index,Integer,V
IControl,TabStop,Tab Stop,Boolean,V
IControl,Tag,Tag,String,V
IControl,Top,Top,Single,V
IControl,Visible,Visible,Boolean,V
IControl,Width,Width,Single,V
IFont,Name,Name,HRESULT,V
IFont,Size,Size,HRESULT,V
IFont,Bold,Bold,HRESULT,V
IFont,Italic,Italic,HRESULT,V
IFont,Underline,Underline,HRESULT,V
IFont,Strikethrough,Strikethrough,HRESULT,V
IFont,Weight,Weight,HRESULT,V
IFont,Charset,Charset,HRESULT,V
IFont,hFont,h Font,HRESULT,R_O
IImage,Enabled,Enabled,Boolean,V
IImage,MousePointer,Mouse Pointer,fmMousePointer,V
IImage,AutoSize,Auto Size,Boolean,V
IImage,BackColor,Back Color,OLE_COLOR,V
IImage,BackStyle,Back Style,fmBackStyle,V
IImage,BorderColor,Border Color,OLE_COLOR,V
IImage,BorderStyle,Border Style,fmBorderStyle,V
IImage,Picture,Picture,Picture,V
IImage,MouseIcon,Mouse Icon,Picture,V
IImage,PictureSizeMode,Picture Size Mode,fmPictureSizeMode,V
IImage,PictureAlignment,Picture Alignment,fmPictureAlignment,V
IImage,PictureTiling,Picture Tiling,Boolean,V
IImage,SpecialEffect,Special Effect,fmSpecialEffect,V
ILabelControl,AutoSize,Auto Size,Boolean,V
ILabelControl,BackColor,Back Color,OLE_COLOR,V
ILabelControl,BackStyle,Back Style,fmBackStyle,V
ILabelControl,BorderColor,Border Color,OLE_COLOR,V
ILabelControl,BorderStyle,Border Style,fmBorderStyle,V
ILabelControl,Caption,Caption,String,V
ILabelControl,Enabled,Enabled,Boolean,V
ILabelControl,Font,Font,Font,V
ILabelControl,ForeColor,Fore Color,OLE_COLOR,V
ILabelControl,MouseIcon,Mouse Icon,Picture,V
ILabelControl,MousePointer,Mouse Pointer,fmMousePointer,V
ILabelControl,Picture,Picture,Picture,V
ILabelControl,PicturePosition,Picture Position,fmPicturePosition,V
ILabelControl,SpecialEffect,Special Effect,fmSpecialEffect,V
ILabelControl,TextAlign,Text Align,fmTextAlign,V
ILabelControl,WordWrap,Word Wrap,Boolean,V
ILabelControl,Accelerator,Accelerator,String,V
Image,Enabled,Enabled,Boolean,V
Image,MousePointer,Mouse Pointer,fmMousePointer,V
Image,AutoSize,Auto Size,Boolean,V
Image,BackColor,Back Color,OLE_COLOR,V
Image,BackStyle,Back Style,fmBackStyle,V
Image,BorderColor,Border Color,OLE_COLOR,V
Image,BorderStyle,Border Style,fmBorderStyle,V
Image,Picture,Picture,Picture,V
Image,MouseIcon,Mouse Icon,Picture,V
Image,PictureSizeMode,Picture Size Mode,fmPictureSizeMode,V
Image,PictureAlignment,Picture Alignment,fmPictureAlignment,V
Image,PictureTiling,Picture Tiling,Boolean,V
Image,SpecialEffect,Special Effect,fmSpecialEffect,V
Image2,Enabled,Enabled,Boolean,V
Image2,MousePointer,Mouse Pointer,fmMousePointer,V
Image2,AutoSize,Auto Size,Boolean,V
Image2,BackColor,Back Color,OLE_COLOR,V
Image2,BackStyle,Back Style,fmBackStyle,V
Image2,BorderColor,Border Color,OLE_COLOR,V
Image2,BorderStyle,Border Style,fmBorderStyle,V
Image2,Picture,Picture,Picture,V
Image2,MouseIcon,Mouse Icon,Picture,V
Image2,PictureSizeMode,Picture Size Mode,fmPictureSizeMode,V
Image2,PictureAlignment,Picture Alignment,fmPictureAlignment,V
Image2,PictureTiling,Picture Tiling,Boolean,V
Image2,SpecialEffect,Special Effect,fmSpecialEffect,V
IMdcCheckBox,Accelerator,Accelerator,String,V
IMdcCheckBox,Alignment,Alignment,fmAlignment,V
IMdcCheckBox,AutoSize,Auto Size,Boolean,V
IMdcCheckBox,BackColor,Back Color,OLE_COLOR,V
IMdcCheckBox,BackStyle,Back Style,fmBackStyle,V
IMdcCheckBox,Caption,Caption,String,V
IMdcCheckBox,Enabled,Enabled,Boolean,V
IMdcCheckBox,Font,Font,Font,V
IMdcCheckBox,ForeColor,Fore Color,OLE_COLOR,V
IMdcCheckBox,Locked,Locked,Boolean,V
IMdcCheckBox,MouseIcon,Mouse Icon,Picture,V
IMdcCheckBox,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcCheckBox,Picture,Picture,Picture,V
IMdcCheckBox,PicturePosition,Picture Position,fmPicturePosition,V
IMdcCheckBox,SpecialEffect,Special Effect,fmButtonEffect,V
IMdcCheckBox,TripleState,Triple State,Boolean,V
IMdcCheckBox,Value,Value,Variant,V
IMdcCheckBox,WordWrap,Word Wrap,Boolean,V
IMdcCheckBox,GroupName,Group Name,String,V
IMdcCheckBox,TextAlign,Text Align,fmTextAlign,V
IMdcCombo,AutoSize,Auto Size,Boolean,V
IMdcCombo,AutoTab,Auto Tab,Boolean,V
IMdcCombo,AutoWordSelect,Auto Word Select,Boolean,V
IMdcCombo,BackColor,Back Color,OLE_COLOR,V
IMdcCombo,BackStyle,Back Style,fmBackStyle,V
IMdcCombo,BorderColor,Border Color,OLE_COLOR,V
IMdcCombo,BorderStyle,Border Style,fmBorderStyle,V
IMdcCombo,BoundColumn,Bound Column,Variant,V
IMdcCombo,CanPaste,Can Paste,Boolean,R_O
IMdcCombo,ColumnCount,Column Count,Long,V
IMdcCombo,ColumnHeads,Column Heads,Boolean,V
IMdcCombo,ColumnWidths,Column Widths,String,V
IMdcCombo,CurTargetX,Cur Target X,Long,R_O
IMdcCombo,CurX,Cur X,Long,V
IMdcCombo,DropButtonStyle,Drop Button Style,fmDropButtonStyle,V
IMdcCombo,Enabled,Enabled,Boolean,V
IMdcCombo,Font,Font,Font,V
IMdcCombo,ForeColor,Fore Color,OLE_COLOR,V
IMdcCombo,HideSelection,Hide Selection,Boolean,V
IMdcCombo,LineCount,Line Count,Long,R_O
IMdcCombo,ListCount,List Count,Long,R_O
IMdcCombo,ListIndex,List Index,Variant,V
IMdcCombo,ListRows,List Rows,Long,V
IMdcCombo,ListStyle,List Style,fmListStyle,V
IMdcCombo,ListWidth,List Width,Variant,V
IMdcCombo,Locked,Locked,Boolean,V
IMdcCombo,MatchEntry,Match Entry,fmMatchEntry,V
IMdcCombo,MatchFound,Match Found,Boolean,R_O
IMdcCombo,MatchRequired,Match Required,Boolean,V
IMdcCombo,MaxLength,Max Length,Long,V
IMdcCombo,MouseIcon,Mouse Icon,Picture,V
IMdcCombo,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcCombo,SelectionMargin,Selection Margin,Boolean,V
IMdcCombo,SelLength,Sel Length,Long,V
IMdcCombo,SelStart,Sel Start,Long,V
IMdcCombo,SelText,Sel Text,String,V
IMdcCombo,ShowDropButtonWhen,Show Drop Button When,fmShowDropButtonWhen,V
IMdcCombo,SpecialEffect,Special Effect,fmSpecialEffect,V
IMdcCombo,Style,Style,fmStyle,V
IMdcCombo,Text,Text,String,V
IMdcCombo,TextAlign,Text Align,fmTextAlign,V
IMdcCombo,TextColumn,Text Column,Variant,V
IMdcCombo,TextLength,Text Length,Long,R_O
IMdcCombo,TopIndex,Top Index,Variant,V
IMdcCombo,Value,Value,Variant,V
IMdcCombo,Column,Column,Variant,V
IMdcCombo,List,List,Variant,V
IMdcCombo,IMEMode,IME Mode,fmIMEMode,V
IMdcCombo,EnterFieldBehavior,Enter Field Behavior,fmEnterFieldBehavior,V
IMdcCombo,DragBehavior,Drag Behavior,fmDragBehavior,V
IMdcList,BackColor,Back Color,OLE_COLOR,V
IMdcList,BorderColor,Border Color,OLE_COLOR,V
IMdcList,BorderStyle,Border Style,fmBorderStyle,V
IMdcList,BoundColumn,Bound Column,Variant,V
IMdcList,ColumnCount,Column Count,Long,V
IMdcList,ColumnHeads,Column Heads,Boolean,V
IMdcList,ColumnWidths,Column Widths,String,V
IMdcList,Enabled,Enabled,Boolean,V
IMdcList,Font,Font,Font,V
IMdcList,ForeColor,Fore Color,OLE_COLOR,V
IMdcList,IntegralHeight,Integral Height,Boolean,V
IMdcList,ListCount,List Count,Long,R_O
IMdcList,ListIndex,List Index,Variant,V
IMdcList,ListStyle,List Style,fmListStyle,V
IMdcList,Locked,Locked,Boolean,V
IMdcList,MatchEntry,Match Entry,fmMatchEntry,V
IMdcList,MouseIcon,Mouse Icon,Picture,V
IMdcList,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcList,MultiSelect,Multi Select,fmMultiSelect,V
IMdcList,SpecialEffect,Special Effect,fmSpecialEffect,V
IMdcList,Text,Text,String,V
IMdcList,TextColumn,Text Column,Variant,V
IMdcList,TopIndex,Top Index,Variant,V
IMdcList,Value,Value,Variant,V
IMdcList,Column,Column,Variant,V
IMdcList,List,List,Variant,V
IMdcList,Selected,Selected,Boolean,V
IMdcList,IMEMode,IME Mode,fmIMEMode,V
IMdcList,TextAlign,Text Align,fmTextAlign,V
IMdcOptionButton,Accelerator,Accelerator,String,V
IMdcOptionButton,Alignment,Alignment,fmAlignment,V
IMdcOptionButton,AutoSize,Auto Size,Boolean,V
IMdcOptionButton,BackColor,Back Color,OLE_COLOR,V
IMdcOptionButton,BackStyle,Back Style,fmBackStyle,V
IMdcOptionButton,Caption,Caption,String,V
IMdcOptionButton,Enabled,Enabled,Boolean,V
IMdcOptionButton,Font,Font,Font,V
IMdcOptionButton,ForeColor,Fore Color,OLE_COLOR,V
IMdcOptionButton,Locked,Locked,Boolean,V
IMdcOptionButton,MouseIcon,Mouse Icon,Picture,V
IMdcOptionButton,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcOptionButton,Picture,Picture,Picture,V
IMdcOptionButton,PicturePosition,Picture Position,fmPicturePosition,V
IMdcOptionButton,SpecialEffect,Special Effect,fmButtonEffect,V
IMdcOptionButton,TripleState,Triple State,Boolean,V
IMdcOptionButton,Value,Value,Variant,V
IMdcOptionButton,WordWrap,Word Wrap,Boolean,V
IMdcOptionButton,GroupName,Group Name,String,V
IMdcOptionButton,TextAlign,Text Align,fmTextAlign,V
IMdcText,AutoSize,Auto Size,Boolean,V
IMdcText,AutoTab,Auto Tab,Boolean,V
IMdcText,AutoWordSelect,Auto Word Select,Boolean,V
IMdcText,BackColor,Back Color,OLE_COLOR,V
IMdcText,BackStyle,Back Style,fmBackStyle,V
IMdcText,BorderColor,Border Color,OLE_COLOR,V
IMdcText,BorderStyle,Border Style,fmBorderStyle,V
IMdcText,CanPaste,Can Paste,Boolean,R_O
IMdcText,CurLine,Cur Line,Long,V
IMdcText,CurTargetX,Cur Target X,Long,R_O
IMdcText,CurX,Cur X,Long,V
IMdcText,EnterKeyBehavior,Enter Key Behavior,Boolean,V
IMdcText,Enabled,Enabled,Boolean,V
IMdcText,Font,Font,Font,V
IMdcText,ForeColor,Fore Color,OLE_COLOR,V
IMdcText,HideSelection,Hide Selection,Boolean,V
IMdcText,IntegralHeight,Integral Height,Boolean,V
IMdcText,LineCount,Line Count,Long,R_O
IMdcText,Locked,Locked,Boolean,V
IMdcText,MaxLength,Max Length,Long,V
IMdcText,MouseIcon,Mouse Icon,Picture,V
IMdcText,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcText,MultiLine,Multi Line,Boolean,V
IMdcText,PasswordChar,Password Char,String,V
IMdcText,ScrollBars,Scroll Bars,fmScrollBars,V
IMdcText,SelectionMargin,Selection Margin,Boolean,V
IMdcText,SelLength,Sel Length,Long,V
IMdcText,SelStart,Sel Start,Long,V
IMdcText,SelText,Sel Text,String,V
IMdcText,SpecialEffect,Special Effect,fmSpecialEffect,V
IMdcText,TabKeyBehavior,Tab Key Behavior,Boolean,V
IMdcText,Text,Text,String,V
IMdcText,TextAlign,Text Align,fmTextAlign,V
IMdcText,TextLength,Text Length,Long,R_O
IMdcText,Value,Value,Variant,V
IMdcText,WordWrap,Word Wrap,Boolean,V
IMdcText,IMEMode,IME Mode,fmIMEMode,V
IMdcText,EnterFieldBehavior,Enter Field Behavior,fmEnterFieldBehavior,V
IMdcText,DragBehavior,Drag Behavior,fmDragBehavior,V
IMdcToggleButton,Accelerator,Accelerator,String,V
IMdcToggleButton,Alignment,Alignment,fmAlignment,V
IMdcToggleButton,AutoSize,Auto Size,Boolean,V
IMdcToggleButton,BackColor,Back Color,OLE_COLOR,V
IMdcToggleButton,BackStyle,Back Style,fmBackStyle,V
IMdcToggleButton,Caption,Caption,String,V
IMdcToggleButton,Enabled,Enabled,Boolean,V
IMdcToggleButton,Font,Font,Font,V
IMdcToggleButton,ForeColor,Fore Color,OLE_COLOR,V
IMdcToggleButton,Locked,Locked,Boolean,V
IMdcToggleButton,MouseIcon,Mouse Icon,Picture,V
IMdcToggleButton,MousePointer,Mouse Pointer,fmMousePointer,V
IMdcToggleButton,Picture,Picture,Picture,V
IMdcToggleButton,PicturePosition,Picture Position,fmPicturePosition,V
IMdcToggleButton,SpecialEffect,Special Effect,fmButtonEffect,V
IMdcToggleButton,TripleState,Triple State,Boolean,V
IMdcToggleButton,Value,Value,Variant,V
IMdcToggleButton,WordWrap,Word Wrap,Boolean,V
