Object,Property,Property split,Type,Access
DiagramNodes,Parent,Parent,Object,R_O
DiagramNodes,Count,Count,Long,R_O
Dialog,Application,Application,Application,R_O
Dialog,Creator,Creator,Long,R_O
Dialog,Parent,Parent,Object,R_O
Dialog,DefaultTab,Default Tab,WdWordDialogTab,V
Dialog,Type,Type,WdWordDialog,R_O
Dialog,CommandName,Command Name,String,R_O
Dialog,CommandBarId,Command Bar Id,Long,R_O
Dialogs,Application,Application,Application,R_O
Dialogs,Creator,Creator,Long,R_O
Dialogs,Parent,Parent,Object,R_O
Dialogs,_NewEnum,_New Enum,IUnknown,R_O
Dialogs,Count,Count,Long,R_O
Dictionaries,Application,Application,Application,R_O
Dictionaries,Creator,Creator,Long,R_O
Dictionaries,Parent,Parent,Object,R_O
Dictionaries,_NewEnum,_New Enum,IUnknown,R_O
Dictionaries,Count,Count,Long,R_O
Dictionaries,Maximum,Maximum,Long,R_O
Dictionaries,ActiveCustomDictionary,Active Custom Dictionary,Dictionary,V
Dictionary,Application,Application,Application,R_O
Dictionary,Creator,Creator,Long,R_O
Dictionary,Parent,Parent,Object,R_O
Dictionary,Name,Name,String,R_O
Dictionary,Path,Path,String,R_O
Dictionary,LanguageID,Language ID,WdLanguageID,V
Dictionary,ReadOnly,Read Only,Boolean,R_O
Dictionary,Type,Type,WdDictionaryType,R_O
Dictionary,LanguageSpecific,Language Specific,Boolean,V
DisplayUnitLabel,Caption,Caption,String,V
DisplayUnitLabel,Characters,Characters,ChartCharacters,R_O
DisplayUnitLabel,HorizontalAlignment,Horizontal Alignment,Variant,V
DisplayUnitLabel,Left,Left,Double,V
DisplayUnitLabel,Orientation,Orientation,Variant,V
DisplayUnitLabel,Shadow,Shadow,Boolean,V
DisplayUnitLabel,Text,Text,String,V
DisplayUnitLabel,Top,Top,Double,V
DisplayUnitLabel,VerticalAlignment,Vertical Alignment,Variant,V
DisplayUnitLabel,ReadingOrder,Reading Order,Long,V
DisplayUnitLabel,Name,Name,String,R_O
DisplayUnitLabel,Parent,Parent,Object,R_O
DisplayUnitLabel,IncludeInLayout,Include In Layout,Boolean,V
DisplayUnitLabel,Position,Position,XlChartElementPosition,V
DisplayUnitLabel,Format,Format,ChartFormat,R_O
DisplayUnitLabel,Application,Application,Object,R_O
DisplayUnitLabel,Creator,Creator,Long,R_O
DisplayUnitLabel,Height,Height,Double,R_O
DisplayUnitLabel,Width,Width,Double,R_O
DisplayUnitLabel,Formula,Formula,String,V
DisplayUnitLabel,FormulaR1C1,Formula R1 C1,String,V
DisplayUnitLabel,FormulaLocal,Formula Local,String,V
DisplayUnitLabel,FormulaR1C1Local,Formula R1 C1 Local,String,V
Document,Name,Name,String,R_O
Document,Application,Application,Application,R_O
Document,Creator,Creator,Long,R_O
Document,Parent,Parent,Object,R_O
Document,BuiltInDocumentProperties,Built In Document Properties,Object,R_O
Document,CustomDocumentProperties,Custom Document Properties,Object,R_O
Document,Path,Path,String,R_O
Document,Bookmarks,Bookmarks,Bookmarks,R_O
Document,Tables,Tables,Tables,R_O
Document,Footnotes,Footnotes,Footnotes,R_O
Document,Endnotes,Endnotes,Endnotes,R_O
Document,Comments,Comments,Comments,R_O
Document,Type,Type,WdDocumentType,R_O
Document,AutoHyphenation,Auto Hyphenation,Boolean,V
Document,HyphenateCaps,Hyphenate Caps,Boolean,V
Document,HyphenationZone,Hyphenation Zone,Long,V
Document,ConsecutiveHyphensLimit,Consecutive Hyphens Limit,Long,V
Document,Sections,Sections,Sections,R_O
Document,Paragraphs,Paragraphs,Paragraphs,R_O
Document,Words,Words,Words,R_O
Document,Sentences,Sentences,Sentences,R_O
Document,Characters,Characters,Characters,R_O
Document,Fields,Fields,Fields,R_O
Document,FormFields,Form Fields,FormFields,R_O
Document,Styles,Styles,Styles,R_O
Document,Frames,Frames,Frames,R_O
Document,TablesOfFigures,Tables Of Figures,TablesOfFigures,R_O
Document,Variables,Variables,Variables,R_O
Document,MailMerge,Mail Merge,MailMerge,R_O
Document,Envelope,Envelope,Envelope,R_O
Document,FullName,Full Name,String,R_O
Document,Revisions,Revisions,Revisions,R_O
Document,TablesOfContents,Tables Of Contents,TablesOfContents,R_O
Document,TablesOfAuthorities,Tables Of Authorities,TablesOfAuthorities,R_O
Document,PageSetup,Page Setup,PageSetup,V
Document,Windows,Windows,Windows,R_O
Document,TablesOfAuthoritiesCategories,Tables Of Authorities Categories,TablesOfAuthoritiesCategories,R_O
Document,Indexes,Indexes,Indexes,R_O
Document,Saved,Saved,Boolean,V
Document,Content,Content,Range,R_O
Document,ActiveWindow,Active Window,Window,R_O
Document,Kind,Kind,WdDocumentKind,V
Document,ReadOnly,Read Only,Boolean,R_O
Document,Subdocuments,Subdocuments,Subdocuments,R_O
Document,IsMasterDocument,Is Master Document,Boolean,R_O
Document,DefaultTabStop,Default Tab Stop,Single,V
Document,EmbedTrueTypeFonts,Embed True Type Fonts,Boolean,V
Document,SaveFormsData,Save Forms Data,Boolean,V
Document,ReadOnlyRecommended,Read Only Recommended,Boolean,V
Document,SaveSubsetFonts,Save Subset Fonts,Boolean,V
Document,Compatibility,Compatibility,Boolean,V
Document,StoryRanges,Story Ranges,StoryRanges,R_O
Document,CommandBars,Command Bars,CommandBars,R_O
Document,IsSubdocument,Is Subdocument,Boolean,R_O
Document,SaveFormat,Save Format,Long,R_O
Document,ProtectionType,Protection Type,WdProtectionType,R_O
Document,Hyperlinks,Hyperlinks,Hyperlinks,R_O
Document,Shapes,Shapes,Shapes,R_O
Document,ListTemplates,List Templates,ListTemplates,R_O
Document,Lists,Lists,Lists,R_O
Document,UpdateStylesOnOpen,Update Styles On Open,Boolean,V
Document,AttachedTemplate,Attached Template,Variant,V
Document,InlineShapes,Inline Shapes,InlineShapes,R_O
Document,Background,Background,Shape,V
Document,GrammarChecked,Grammar Checked,Boolean,V
Document,SpellingChecked,Spelling Checked,Boolean,V
Document,ShowGrammaticalErrors,Show Grammatical Errors,Boolean,V
Document,ShowSpellingErrors,Show Spelling Errors,Boolean,V
Document,PrintPostScriptOverText,Print Post Script Over Text,Boolean,V
Document,Container,Container,Object,R_O
Document,PrintFormsData,Print Forms Data,Boolean,V
Document,ListParagraphs,List Paragraphs,ListParagraphs,R_O
Document,Password,Password,String,W_O
Document,WritePassword,Write Password,String,W_O
Document,HasPassword,Has Password,Boolean,R_O
Document,WriteReserved,Write Reserved,Boolean,R_O
Document,ActiveWritingStyle,Active Writing Style,String,V
Document,UserControl,User Control,Boolean,V
Document,ReadabilityStatistics,Readability Statistics,ReadabilityStatistics,R_O
Document,GrammaticalErrors,Grammatical Errors,ProofreadingErrors,R_O
Document,SpellingErrors,Spelling Errors,ProofreadingErrors,R_O
Document,VBProject,VB Project,VBProject,R_O
Document,FormsDesign,Forms Design,Boolean,R_O
Document,_CodeName,_Code Name,String,V
Document,CodeName,Code Name,String,R_O
Document,SnapToGrid,Snap To Grid,Boolean,V
Document,SnapToShapes,Snap To Shapes,Boolean,V
Document,GridDistanceHorizontal,Grid Distance Horizontal,Single,V
Document,GridDistanceVertical,Grid Distance Vertical,Single,V
Document,GridOriginHorizontal,Grid Origin Horizontal,Single,V
Document,GridOriginVertical,Grid Origin Vertical,Single,V
Document,GridSpaceBetweenHorizontalLines,Grid Space Between Horizontal Lines,Long,V
Document,GridSpaceBetweenVerticalLines,Grid Space Between Vertical Lines,Long,V
Document,GridOriginFromMargin,Grid Origin From Margin,Boolean,V
Document,KerningByAlgorithm,Kerning By Algorithm,Boolean,V
Document,JustificationMode,Justification Mode,WdJustificationMode,V
Document,FarEastLineBreakLevel,Far East Line Break Level,WdFarEastLineBreakLevel,V
Document,NoLineBreakBefore,No Line Break Before,String,V
Document,NoLineBreakAfter,No Line Break After,String,V
Document,TrackRevisions,Track Revisions,Boolean,V
Document,PrintRevisions,Print Revisions,Boolean,V
Document,ActiveTheme,Active Theme,String,R_O
Document,ActiveThemeDisplayName,Active Theme Display Name,String,R_O
Document,Email,Email,Email,R_O
Document,Scripts,Scripts,Scripts,R_O
Document,LanguageDetected,Language Detected,Boolean,V
Document,FarEastLineBreakLanguage,Far East Line Break Language,WdFarEastLineBreakLanguageID,V
Document,Frameset,Frameset,Frameset,R_O
Document,ClickAndTypeParagraphStyle,Click And Type Paragraph Style,Variant,V
Document,WebOptions,Web Options,WebOptions,R_O
Document,OpenEncoding,Open Encoding,MsoEncoding,R_O
Document,SaveEncoding,Save Encoding,MsoEncoding,V
Document,OptimizeForWord97,Optimize For Word97,Boolean,V
Document,VBASigned,VBA Signed,Boolean,R_O
Document,MailEnvelope,Mail Envelope,MsoEnvelope,R_O
Document,DisableFeatures,Disable Features,Boolean,V
Document,DoNotEmbedSystemFonts,Do Not Embed System Fonts,Boolean,V
Document,Signatures,Signatures,SignatureSet,R_O
Document,DefaultTargetFrame,Default Target Frame,String,V
Document,HTMLDivisions,HTML Divisions,HTMLDivisions,R_O
Document,DisableFeaturesIntroducedAfter,Disable Features Introduced After,WdDisableFeaturesIntroducedAfter,V
Document,RemovePersonalInformation,Remove Personal Information,Boolean,V
Document,TextEncoding,Text Encoding,MsoEncoding,V
Document,TextLineEnding,Text Line Ending,WdLineEndingType,V
Document,StyleSheets,Style Sheets,StyleSheets,R_O
Document,DefaultTableStyle,Default Table Style,Variant,R_O
Document,PasswordEncryptionProvider,Password Encryption Provider,String,R_O
Document,PasswordEncryptionAlgorithm,Password Encryption Algorithm,String,R_O
Document,PasswordEncryptionKeyLength,Password Encryption Key Length,Long,R_O
Document,PasswordEncryptionFileProperties,Password Encryption File Properties,Boolean,R_O
Document,EmbedLinguisticData,Embed Linguistic Data,Boolean,V
Document,FormattingShowFont,Formatting Show Font,Boolean,V
Document,FormattingShowClear,Formatting Show Clear,Boolean,V
Document,FormattingShowParagraph,Formatting Show Paragraph,Boolean,V
Document,FormattingShowNumbering,Formatting Show Numbering,Boolean,V
Document,FormattingShowFilter,Formatting Show Filter,WdShowFilter,V
Document,Permission,Permission,Permission,R_O
Document,XMLSchemaReferences,XML Schema References,XMLSchemaReferences,R_O
Document,SmartDocument,Smart Document,SmartDocument,R_O
Document,Sync,Sync,Sync,R_O
Document,EnforceStyle,Enforce Style,Boolean,V
Document,AutoFormatOverride,Auto Format Override,Boolean,V
Document,XMLShowAdvancedErrors,XML Show Advanced Errors,Boolean,V
Document,XMLUseXSLTWhenSaving,XML Use XSLT When Saving,Boolean,V
Document,XMLSaveThroughXSLT,XML Save Through XSLT,String,V
Document,DocumentLibraryVersions,Document Library Versions,DocumentLibraryVersions,R_O
Document,ReadingModeLayoutFrozen,Reading Mode Layout Frozen,Boolean,V
Document,RemoveDateAndTime,Remove Date And Time,Boolean,V
Document,ReadingLayoutSizeX,Reading Layout Size X,Long,V
Document,ReadingLayoutSizeY,Reading Layout Size Y,Long,V
Document,StyleSortMethod,Style Sort Method,WdStyleSort,V
Document,ContentTypeProperties,Content Type Properties,MetaProperties,R_O
Document,TrackMoves,Track Moves,Boolean,V
Document,TrackFormatting,Track Formatting,Boolean,V
Document,OMaths,O Maths,OMaths,R_O
Document,ServerPolicy,Server Policy,ServerPolicy,R_O
Document,ContentControls,Content Controls,ContentControls,R_O
Document,DocumentInspectors,Document Inspectors,DocumentInspectors,R_O
Document,Bibliography,Bibliography,Bibliography,R_O
Document,LockTheme,Lock Theme,Boolean,V
Document,LockQuickStyleSet,Lock Quick Style Set,Boolean,V
Document,OriginalDocumentTitle,Original Document Title,String,R_O
Document,RevisedDocumentTitle,Revised Document Title,String,R_O
Document,CustomXMLParts,Custom XML Parts,CustomXMLParts,R_O
Document,FormattingShowNextLevel,Formatting Show Next Level,Boolean,V
Document,FormattingShowUserStyleName,Formatting Show User Style Name,Boolean,V
Document,Research,Research,Research,R_O
Document,Final,Final,Boolean,V
Document,OMathBreakBin,O Math Break Bin,WdOMathBreakBin,V
Document,OMathBreakSub,O Math Break Sub,WdOMathBreakSub,V
Document,OMathJc,O Math Jc,WdOMathJc,V
Document,OMathLeftMargin,O Math Left Margin,Single,V
Document,OMathRightMargin,O Math Right Margin,Single,V
Document,OMathWrap,O Math Wrap,Single,V
Document,OMathIntSubSupLim,O Math Int Sub Sup Lim,Boolean,V
Document,OMathNarySupSubLim,O Math Nary Sup Sub Lim,Boolean,V
Document,OMathSmallFrac,O Math Small Frac,Boolean,V
Document,WordOpenXML,Word Open XML,String,R_O
Document,DocumentTheme,Document Theme,OfficeTheme,R_O
Document,HasVBProject,Has VB Project,Boolean,R_O
Document,OMathFontName,O Math Font Name,String,V
Document,EncryptionProvider,Encryption Provider,String,V
Document,UseMathDefaults,Use Math Defaults,Boolean,V
Document,CurrentRsid,Current Rsid,Long,R_O
Document,CompatibilityMode,Compatibility Mode,Long,R_O
Document,CoAuthoring,Co Authoring,CoAuthoring,R_O
Document,Broadcast,Broadcast,Broadcast,R_O
Document,ChartDataPointTrack,Chart Data Point Track,Boolean,V
Document,IsInAutosave,Is In Autosave,Boolean,R_O
Document,WorkIdentity,Work Identity,String,V
Document,AutoSaveOn,Auto Save On,Boolean,V
Document,SensitivityLabel,Sensitivity Label,ISensitivityLabel,R_O
Document,TrackJustMyRevisions,Track Just My Revisions,Boolean,V
Documents,_NewEnum,_New Enum,IUnknown,R_O
Documents,Count,Count,Long,R_O
Documents,Application,Application,Application,R_O
Documents,Creator,Creator,Long,R_O
Documents,Parent,Parent,Object,R_O
DownBars,Name,Name,String,R_O
DownBars,Parent,Parent,Object,R_O
DownBars,Format,Format,ChartFormat,R_O
DownBars,Application,Application,Object,R_O
DownBars,Creator,Creator,Long,R_O
DropCap,Application,Application,Application,R_O
DropCap,Creator,Creator,Long,R_O
DropCap,Parent,Parent,Object,R_O
DropCap,Position,Position,WdDropPosition,V
DropCap,FontName,Font Name,String,V
DropCap,LinesToDrop,Lines To Drop,Long,V
DropCap,DistanceFromText,Distance From Text,Single,V
DropDown,Application,Application,Application,R_O
DropDown,Creator,Creator,Long,R_O
DropDown,Parent,Parent,Object,R_O
DropDown,Valid,Valid,Boolean,R_O
DropDown,Default,Default,Long,V
DropDown,Value,Value,Long,V
DropDown,ListEntries,List Entries,ListEntries,R_O
DropLines,Name,Name,String,R_O
DropLines,Parent,Parent,Object,R_O
DropLines,Border,Border,ChartBorder,R_O
DropLines,Format,Format,ChartFormat,R_O
DropLines,Application,Application,Object,R_O
DropLines,Creator,Creator,Long,R_O
Editor,ID,ID,String,R_O
Editor,Name,Name,String,R_O
Editor,Range,Range,Range,R_O
Editor,NextRange,Next Range,Range,R_O
Editor,Application,Application,Application,R_O
Editor,Creator,Creator,Long,R_O
Editor,Parent,Parent,Object,R_O
Editors,Application,Application,Application,R_O
Editors,Creator,Creator,Long,R_O
Editors,Parent,Parent,Object,R_O
Editors,Count,Count,Long,R_O
Email,Application,Application,Application,R_O
Email,Creator,Creator,Long,R_O
Email,Parent,Parent,Object,R_O
Email,CurrentEmailAuthor,Current Email Author,EmailAuthor,R_O
EmailAuthor,Application,Application,Application,R_O
EmailAuthor,Creator,Creator,Long,R_O
EmailAuthor,Parent,Parent,Object,R_O
EmailAuthor,Style,Style,Style,R_O
EmailOptions,Application,Application,Application,R_O
EmailOptions,Creator,Creator,Long,R_O
EmailOptions,Parent,Parent,Object,R_O
EmailOptions,UseThemeStyle,Use Theme Style,Boolean,V
EmailOptions,MarkCommentsWith,Mark Comments With,String,V
EmailOptions,MarkComments,Mark Comments,Boolean,V
EmailOptions,EmailSignature,Email Signature,EmailSignature,R_O
EmailOptions,ComposeStyle,Compose Style,Style,R_O
EmailOptions,ReplyStyle,Reply Style,Style,R_O
EmailOptions,ThemeName,Theme Name,String,V
EmailOptions,NewColorOnReply,New Color On Reply,Boolean,V
EmailOptions,PlainTextStyle,Plain Text Style,Style,R_O
EmailOptions,UseThemeStyleOnReply,Use Theme Style On Reply,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyHeadings,Auto Format As You Type Apply Headings,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyBorders,Auto Format As You Type Apply Borders,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyBulletedLists,Auto Format As You Type Apply Bulleted Lists,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyNumberedLists,Auto Format As You Type Apply Numbered Lists,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceQuotes,Auto Format As You Type Replace Quotes,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceSymbols,Auto Format As You Type Replace Symbols,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceOrdinals,Auto Format As You Type Replace Ordinals,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceFractions,Auto Format As You Type Replace Fractions,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplacePlainTextEmphasis,Auto Format As You Type Replace Plain Text Emphasis,Boolean,V
EmailOptions,AutoFormatAsYouTypeFormatListItemBeginning,Auto Format As You Type Format List Item Beginning,Boolean,V
EmailOptions,AutoFormatAsYouTypeDefineStyles,Auto Format As You Type Define Styles,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceHyperlinks,Auto Format As You Type Replace Hyperlinks,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyTables,Auto Format As You Type Apply Tables,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyFirstIndents,Auto Format As You Type Apply First Indents,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyDates,Auto Format As You Type Apply Dates,Boolean,V
EmailOptions,AutoFormatAsYouTypeApplyClosings,Auto Format As You Type Apply Closings,Boolean,V
EmailOptions,AutoFormatAsYouTypeMatchParentheses,Auto Format As You Type Match Parentheses,Boolean,V
EmailOptions,AutoFormatAsYouTypeReplaceFarEastDashes,Auto Format As You Type Replace Far East Dashes,Boolean,V
EmailOptions,AutoFormatAsYouTypeDeleteAutoSpaces,Auto Format As You Type Delete Auto Spaces,Boolean,V
EmailOptions,AutoFormatAsYouTypeInsertClosings,Auto Format As You Type Insert Closings,Boolean,V
EmailOptions,AutoFormatAsYouTypeAutoLetterWizard,Auto Format As You Type Auto Letter Wizard,Boolean,V
EmailOptions,AutoFormatAsYouTypeInsertOvers,Auto Format As You Type Insert Overs,Boolean,V
EmailOptions,RelyOnCSS,Rely On CSS,Boolean,V
EmailOptions,HTMLFidelity,HTML Fidelity,WdEmailHTMLFidelity,V
EmailOptions,TabIndentKey,Tab Indent Key,Boolean,V
EmailSignature,Application,Application,Application,R_O
EmailSignature,Creator,Creator,Long,R_O
EmailSignature,Parent,Parent,Object,R_O
EmailSignature,NewMessageSignature,New Message Signature,String,V
EmailSignature,ReplyMessageSignature,Reply Message Signature,String,V
EmailSignature,EmailSignatureEntries,Email Signature Entries,EmailSignatureEntries,R_O
EmailSignatureEntries,Application,Application,Application,R_O
EmailSignatureEntries,Creator,Creator,Long,R_O
EmailSignatureEntries,Parent,Parent,Object,R_O
EmailSignatureEntries,_NewEnum,_New Enum,IUnknown,R_O
EmailSignatureEntries,Count,Count,Long,R_O
EmailSignatureEntry,Application,Application,Application,R_O
EmailSignatureEntry,Creator,Creator,Long,R_O
EmailSignatureEntry,Parent,Parent,Object,R_O
EmailSignatureEntry,Index,Index,Long,R_O
EmailSignatureEntry,Name,Name,String,V
Endnote,Application,Application,Application,R_O
Endnote,Creator,Creator,Long,R_O
Endnote,Parent,Parent,Object,R_O
Endnote,Range,Range,Range,R_O
Endnote,Reference,Reference,Range,R_O
Endnote,Index,Index,Long,R_O
EndnoteOptions,Application,Application,Application,R_O
EndnoteOptions,Creator,Creator,Long,R_O
EndnoteOptions,Parent,Parent,Object,R_O
EndnoteOptions,Location,Location,WdEndnoteLocation,V
EndnoteOptions,NumberStyle,Number Style,WdNoteNumberStyle,V
EndnoteOptions,StartingNumber,Starting Number,Long,V
EndnoteOptions,NumberingRule,Numbering Rule,WdNumberingRule,V
Endnotes,_NewEnum,_New Enum,IUnknown,R_O
Endnotes,Count,Count,Long,R_O
Endnotes,Application,Application,Application,R_O
Endnotes,Creator,Creator,Long,R_O
Endnotes,Parent,Parent,Object,R_O
Endnotes,Location,Location,WdEndnoteLocation,V
Endnotes,NumberStyle,Number Style,WdNoteNumberStyle,V
Endnotes,StartingNumber,Starting Number,Long,V
Endnotes,NumberingRule,Numbering Rule,WdNumberingRule,V
Endnotes,Separator,Separator,Range,R_O
Endnotes,ContinuationSeparator,Continuation Separator,Range,R_O
Endnotes,ContinuationNotice,Continuation Notice,Range,R_O
Envelope,Application,Application,Application,R_O
Envelope,Creator,Creator,Long,R_O
Envelope,Parent,Parent,Object,R_O
Envelope,Address,Address,Range,R_O
Envelope,ReturnAddress,Return Address,Range,R_O
Envelope,DefaultPrintFIMA,Default Print FIMA,Boolean,V
Envelope,DefaultHeight,Default Height,Single,V
Envelope,DefaultWidth,Default Width,Single,V
Envelope,DefaultSize,Default Size,String,V
Envelope,DefaultOmitReturnAddress,Default Omit Return Address,Boolean,V
Envelope,FeedSource,Feed Source,WdPaperTray,V
Envelope,AddressFromLeft,Address From Left,Single,V
Envelope,AddressFromTop,Address From Top,Single,V
Envelope,ReturnAddressFromLeft,Return Address From Left,Single,V
Envelope,ReturnAddressFromTop,Return Address From Top,Single,V
Envelope,AddressStyle,Address Style,Style,R_O
Envelope,ReturnAddressStyle,Return Address Style,Style,R_O
Envelope,DefaultOrientation,Default Orientation,WdEnvelopeOrientation,V
Envelope,DefaultFaceUp,Default Face Up,Boolean,V
Envelope,Vertical,Vertical,Boolean,V
Envelope,RecipientNamefromLeft,Recipient Namefrom Left,Single,V
Envelope,RecipientNamefromTop,Recipient Namefrom Top,Single,V
Envelope,RecipientPostalfromLeft,Recipient Postalfrom Left,Single,V
Envelope,RecipientPostalfromTop,Recipient Postalfrom Top,Single,V
Envelope,SenderNamefromLeft,Sender Namefrom Left,Single,V
Envelope,SenderNamefromTop,Sender Namefrom Top,Single,V
Envelope,SenderPostalfromLeft,Sender Postalfrom Left,Single,V
Envelope,SenderPostalfromTop,Sender Postalfrom Top,Single,V
ErrorBars,Parent,Parent,Object,R_O
ErrorBars,Name,Name,String,R_O
ErrorBars,Border,Border,ChartBorder,R_O
ErrorBars,EndStyle,End Style,XlEndStyleCap,V
ErrorBars,Format,Format,ChartFormat,R_O
ErrorBars,Application,Application,Object,R_O
ErrorBars,Creator,Creator,Long,R_O
Field,Application,Application,Application,R_O
Field,Creator,Creator,Long,R_O
Field,Parent,Parent,Object,R_O
Field,Code,Code,Range,V
Field,Type,Type,WdFieldType,R_O
Field,Locked,Locked,Boolean,V
Field,Kind,Kind,WdFieldKind,R_O
Field,Result,Result,Range,V
Field,Data,Data,String,V
Field,Next,Next,Field,R_O
Field,Previous,Previous,Field,R_O
Field,Index,Index,Long,R_O
Field,ShowCodes,Show Codes,Boolean,V
Field,LinkFormat,Link Format,LinkFormat,R_O
Field,OLEFormat,OLE Format,OLEFormat,R_O
Field,InlineShape,Inline Shape,InlineShape,R_O
Fields,Application,Application,Application,R_O
Fields,Creator,Creator,Long,R_O
Fields,Parent,Parent,Object,R_O
Fields,Count,Count,Long,R_O
Fields,Locked,Locked,Long,V
Fields,_NewEnum,_New Enum,IUnknown,R_O
FileConverter,Application,Application,Application,R_O
FileConverter,Creator,Creator,Long,R_O
FileConverter,Parent,Parent,Object,R_O
FileConverter,FormatName,Format Name,String,R_O
FileConverter,ClassName,Class Name,String,R_O
FileConverter,SaveFormat,Save Format,Long,R_O
FileConverter,OpenFormat,Open Format,Long,R_O
FileConverter,CanSave,Can Save,Boolean,R_O
FileConverter,CanOpen,Can Open,Boolean,R_O
FileConverter,Path,Path,String,R_O
FileConverter,Name,Name,String,R_O
FileConverter,Extensions,Extensions,String,R_O
FileConverters,Application,Application,Application,R_O
FileConverters,Creator,Creator,Long,R_O
FileConverters,Parent,Parent,Object,R_O
FileConverters,Count,Count,Long,R_O
FileConverters,_NewEnum,_New Enum,IUnknown,R_O
FileConverters,ConvertMacWordChevrons,Convert Mac Word Chevrons,WdChevronConvertRule,V
FillFormat,Application,Application,Application,R_O
FillFormat,Creator,Creator,Long,R_O
FillFormat,Parent,Parent,Object,R_O
FillFormat,BackColor,Back Color,ColorFormat,R_O
FillFormat,ForeColor,Fore Color,ColorFormat,R_O
FillFormat,GradientColorType,Gradient Color Type,MsoGradientColorType,R_O
FillFormat,GradientDegree,Gradient Degree,Single,R_O
FillFormat,GradientStyle,Gradient Style,MsoGradientStyle,R_O
FillFormat,GradientVariant,Gradient Variant,Long,R_O
FillFormat,Pattern,Pattern,MsoPatternType,R_O
FillFormat,PresetGradientType,Preset Gradient Type,MsoPresetGradientType,R_O
FillFormat,PresetTexture,Preset Texture,MsoPresetTexture,R_O
FillFormat,TextureName,Texture Name,String,R_O
FillFormat,TextureType,Texture Type,MsoTextureType,R_O
FillFormat,Transparency,Transparency,Single,V
FillFormat,Type,Type,MsoFillType,R_O
FillFormat,Visible,Visible,MsoTriState,V
FillFormat,GradientStops,Gradient Stops,GradientStops,R_O
FillFormat,TextureOffsetX,Texture Offset X,Single,V
FillFormat,TextureOffsetY,Texture Offset Y,Single,V
FillFormat,TextureAlignment,Texture Alignment,MsoTextureAlignment,V
FillFormat,TextureHorizontalScale,Texture Horizontal Scale,Single,V
FillFormat,TextureVerticalScale,Texture Vertical Scale,Single,V
FillFormat,TextureTile,Texture Tile,MsoTriState,V
FillFormat,RotateWithObject,Rotate With Object,MsoTriState,V
FillFormat,PictureEffects,Picture Effects,PictureEffects,R_O
FillFormat,GradientAngle,Gradient Angle,Single,V
Find,Application,Application,Application,R_O
Find,Creator,Creator,Long,R_O
Find,Parent,Parent,Object,R_O
Find,Forward,Forward,Boolean,V
Find,Font,Font,Font,V
Find,Found,Found,Boolean,R_O
Find,MatchAllWordForms,Match All Word Forms,Boolean,V
Find,MatchCase,Match Case,Boolean,V
Find,MatchWildcards,Match Wildcards,Boolean,V
Find,MatchSoundsLike,Match Sounds Like,Boolean,V
Find,MatchWholeWord,Match Whole Word,Boolean,V
Find,MatchFuzzy,Match Fuzzy,Boolean,V
Find,MatchByte,Match Byte,Boolean,V
Find,ParagraphFormat,Paragraph Format,ParagraphFormat,V
Find,Style,Style,Variant,V
Find,Text,Text,String,V
Find,LanguageID,Language ID,WdLanguageID,V
Find,Highlight,Highlight,Long,V
Find,Replacement,Replacement,Replacement,R_O
Find,Frame,Frame,Frame,R_O
Find,Wrap,Wrap,WdFindWrap,V
Find,Format,Format,Boolean,V
Find,LanguageIDFarEast,Language ID Far East,WdLanguageID,V
Find,LanguageIDOther,Language ID Other,WdLanguageID,V
Find,CorrectHangulEndings,Correct Hangul Endings,Boolean,V
Find,NoProofing,No Proofing,Long,V
Find,MatchKashida,Match Kashida,Boolean,V
Find,MatchDiacritics,Match Diacritics,Boolean,V
Find,MatchAlefHamza,Match Alef Hamza,Boolean,V
Find,MatchControl,Match Control,Boolean,V
Find,MatchPhrase,Match Phrase,Boolean,V
Find,MatchPrefix,Match Prefix,Boolean,V
Find,MatchSuffix,Match Suffix,Boolean,V
Find,IgnoreSpace,Ignore Space,Boolean,V
Find,IgnorePunct,Ignore Punct,Boolean,V
Find,HanjaPhoneticHangul,Hanja Phonetic Hangul,Boolean,V
FirstLetterException,Application,Application,Application,R_O
FirstLetterException,Creator,Creator,Long,R_O
FirstLetterException,Parent,Parent,Object,R_O
FirstLetterException,Index,Index,Long,R_O
FirstLetterException,Name,Name,String,R_O
FirstLetterExceptions,Application,Application,Application,R_O
FirstLetterExceptions,Creator,Creator,Long,R_O
FirstLetterExceptions,Parent,Parent,Object,R_O
FirstLetterExceptions,_NewEnum,_New Enum,IUnknown,R_O
FirstLetterExceptions,Count,Count,Long,R_O
Floor,Name,Name,String,R_O
Floor,Parent,Parent,Object,R_O
Floor,PictureType,Picture Type,Variant,V
