Object,Property,Property split,Type,Access
IModelChanges,UnknownChange,Unknown Change,HRESULT,R_O
IModelChanges,Source,Source,HRESULT,R_O
IModelColumnChange,Application,Application,HRESULT,R_O
IModelColumnChange,Creator,Creator,HRESULT,R_O
IModelColumnChange,Parent,Parent,HRESULT,R_O
IModelColumnChange,TableName,Table Name,HRESULT,R_O
IModelColumnChange,ColumnName,Column Name,HRESULT,R_O
IModelColumnChanges,Application,Application,HRESULT,R_O
IModelColumnChanges,Creator,Creator,HRESULT,R_O
IModelColumnChanges,Parent,Parent,HRESULT,R_O
IModelColumnChanges,Count,Count,HRESULT,R_O
IModelColumnChanges,_Default,_Default,HRESULT,R_O
IModelColumnChanges,_NewEnum,_New Enum,HRESULT,R_O
IModelColumnName,Application,Application,HRESULT,R_O
IModelColumnName,Creator,Creator,HRESULT,R_O
IModelColumnName,Parent,Parent,HRESULT,R_O
IModelColumnName,TableName,Table Name,HRESULT,R_O
IModelColumnName,ColumnName,Column Name,HRESULT,R_O
IModelColumnNames,Application,Application,HRESULT,R_O
IModelColumnNames,Creator,Creator,HRESULT,R_O
IModelColumnNames,Parent,Parent,HRESULT,R_O
IModelColumnNames,Count,Count,HRESULT,R_O
IModelColumnNames,_Default,_Default,HRESULT,R_O
IModelColumnNames,_NewEnum,_New Enum,HRESULT,R_O
IModelConnection,Application,Application,HRESULT,R_O
IModelConnection,Creator,Creator,HRESULT,R_O
IModelConnection,Parent,Parent,HRESULT,R_O
IModelConnection,CommandText,Command Text,HRESULT,V
IModelConnection,CommandType,Command Type,HRESULT,V
IModelConnection,ADOConnection,ADO Connection,HRESULT,R_O
IModelConnection,CalculatedMembers,Calculated Members,HRESULT,R_O
IModelFormatBoolean,Application,Application,HRESULT,R_O
IModelFormatBoolean,Creator,Creator,HRESULT,R_O
IModelFormatBoolean,Parent,Parent,HRESULT,R_O
IModelFormatCurrency,Application,Application,HRESULT,R_O
IModelFormatCurrency,Creator,Creator,HRESULT,R_O
IModelFormatCurrency,Parent,Parent,HRESULT,R_O
IModelFormatCurrency,Symbol,Symbol,HRESULT,V
IModelFormatCurrency,DecimalPlaces,Decimal Places,HRESULT,V
IModelFormatDate,Application,Application,HRESULT,R_O
IModelFormatDate,Creator,Creator,HRESULT,R_O
IModelFormatDate,Parent,Parent,HRESULT,R_O
IModelFormatDate,FormatString,Format String,HRESULT,V
IModelFormatDecimalNumber,Application,Application,HRESULT,R_O
IModelFormatDecimalNumber,Creator,Creator,HRESULT,R_O
IModelFormatDecimalNumber,Parent,Parent,HRESULT,R_O
IModelFormatDecimalNumber,UseThousandSeparator,Use Thousand Separator,HRESULT,V
IModelFormatDecimalNumber,DecimalPlaces,Decimal Places,HRESULT,V
IModelFormatGeneral,Application,Application,HRESULT,R_O
IModelFormatGeneral,Creator,Creator,HRESULT,R_O
IModelFormatGeneral,Parent,Parent,HRESULT,R_O
IModelFormatPercentageNumber,Application,Application,HRESULT,R_O
IModelFormatPercentageNumber,Creator,Creator,HRESULT,R_O
IModelFormatPercentageNumber,Parent,Parent,HRESULT,R_O
IModelFormatPercentageNumber,UseThousandSeparator,Use Thousand Separator,HRESULT,V
IModelFormatPercentageNumber,DecimalPlaces,Decimal Places,HRESULT,V
IModelFormatScientificNumber,Application,Application,HRESULT,R_O
IModelFormatScientificNumber,Creator,Creator,HRESULT,R_O
IModelFormatScientificNumber,Parent,Parent,HRESULT,R_O
IModelFormatScientificNumber,DecimalPlaces,Decimal Places,HRESULT,V
IModelFormatWholeNumber,Application,Application,HRESULT,R_O
IModelFormatWholeNumber,Creator,Creator,HRESULT,R_O
IModelFormatWholeNumber,Parent,Parent,HRESULT,R_O
IModelFormatWholeNumber,UseThousandSeparator,Use Thousand Separator,HRESULT,V
IModelMeasure,Application,Application,HRESULT,R_O
IModelMeasure,Creator,Creator,HRESULT,R_O
IModelMeasure,Parent,Parent,HRESULT,R_O
IModelMeasure,Name,Name,HRESULT,V
IModelMeasure,AssociatedTable,Associated Table,HRESULT,V
IModelMeasure,Formula,Formula,HRESULT,V
IModelMeasure,FormatInformation,Format Information,HRESULT,V
IModelMeasure,Description,Description,HRESULT,V
IModelMeasureName,Application,Application,HRESULT,R_O
IModelMeasureName,Creator,Creator,HRESULT,R_O
IModelMeasureName,Parent,Parent,HRESULT,R_O
IModelMeasureName,TableName,Table Name,HRESULT,R_O
IModelMeasureName,MeasureName,Measure Name,HRESULT,R_O
IModelMeasureNames,Application,Application,HRESULT,R_O
IModelMeasureNames,Creator,Creator,HRESULT,R_O
IModelMeasureNames,Parent,Parent,HRESULT,R_O
IModelMeasureNames,Count,Count,HRESULT,R_O
IModelMeasureNames,_Default,_Default,HRESULT,R_O
IModelMeasureNames,_NewEnum,_New Enum,HRESULT,R_O
IModelMeasures,Application,Application,HRESULT,R_O
IModelMeasures,Creator,Creator,HRESULT,R_O
IModelMeasures,Parent,Parent,HRESULT,R_O
IModelMeasures,Count,Count,HRESULT,R_O
IModelMeasures,_Default,_Default,HRESULT,R_O
IModelMeasures,_NewEnum,_New Enum,HRESULT,R_O
IModelRelationship,Application,Application,HRESULT,R_O
IModelRelationship,Creator,Creator,HRESULT,R_O
IModelRelationship,Parent,Parent,HRESULT,R_O
IModelRelationship,ForeignKeyTable,Foreign Key Table,HRESULT,R_O
IModelRelationship,ForeignKeyColumn,Foreign Key Column,HRESULT,R_O
IModelRelationship,PrimaryKeyTable,Primary Key Table,HRESULT,R_O
IModelRelationship,PrimaryKeyColumn,Primary Key Column,HRESULT,R_O
IModelRelationship,Active,Active,HRESULT,V
IModelRelationships,Application,Application,HRESULT,R_O
IModelRelationships,Creator,Creator,HRESULT,R_O
IModelRelationships,Parent,Parent,HRESULT,R_O
IModelRelationships,Count,Count,HRESULT,R_O
IModelRelationships,_Default,_Default,HRESULT,R_O
IModelRelationships,_NewEnum,_New Enum,HRESULT,R_O
IModelTable,Application,Application,HRESULT,R_O
IModelTable,Creator,Creator,HRESULT,R_O
IModelTable,Parent,Parent,HRESULT,R_O
IModelTable,Name,Name,HRESULT,R_O
IModelTable,SourceName,Source Name,HRESULT,R_O
IModelTable,ModelTableColumns,Model Table Columns,HRESULT,R_O
IModelTable,SourceWorkbookConnection,Source Workbook Connection,HRESULT,R_O
IModelTable,RecordCount,Record Count,HRESULT,R_O
IModelTableColumn,Application,Application,HRESULT,R_O
IModelTableColumn,Creator,Creator,HRESULT,R_O
IModelTableColumn,Parent,Parent,HRESULT,R_O
IModelTableColumn,Name,Name,HRESULT,R_O
IModelTableColumn,DataType,Data Type,HRESULT,R_O
IModelTableColumns,Application,Application,HRESULT,R_O
IModelTableColumns,Creator,Creator,HRESULT,R_O
IModelTableColumns,Parent,Parent,HRESULT,R_O
IModelTableColumns,Count,Count,HRESULT,R_O
IModelTableColumns,_Default,_Default,HRESULT,R_O
IModelTableColumns,_NewEnum,_New Enum,HRESULT,R_O
IModelTableNameChange,Application,Application,HRESULT,R_O
IModelTableNameChange,Creator,Creator,HRESULT,R_O
IModelTableNameChange,Parent,Parent,HRESULT,R_O
IModelTableNameChange,TableNameOld,Table Name Old,HRESULT,R_O
IModelTableNameChange,TableNameNew,Table Name New,HRESULT,R_O
IModelTableNameChanges,Application,Application,HRESULT,R_O
IModelTableNameChanges,Creator,Creator,HRESULT,R_O
IModelTableNameChanges,Parent,Parent,HRESULT,R_O
IModelTableNameChanges,Count,Count,HRESULT,R_O
IModelTableNameChanges,_Default,_Default,HRESULT,R_O
IModelTableNameChanges,_NewEnum,_New Enum,HRESULT,R_O
IModelTableNames,Application,Application,HRESULT,R_O
IModelTableNames,Creator,Creator,HRESULT,R_O
IModelTableNames,Parent,Parent,HRESULT,R_O
IModelTableNames,Count,Count,HRESULT,R_O
IModelTableNames,_Default,_Default,HRESULT,R_O
IModelTables,Application,Application,HRESULT,R_O
IModelTables,Creator,Creator,HRESULT,R_O
IModelTables,Parent,Parent,HRESULT,R_O
IModelTables,Count,Count,HRESULT,R_O
IModelTables,_Default,_Default,HRESULT,R_O
IModelTables,_NewEnum,_New Enum,HRESULT,R_O
IModule,Application,Application,HRESULT,R_O
IModule,Creator,Creator,HRESULT,R_O
IModule,Parent,Parent,HRESULT,R_O
IModule,CodeName,Code Name,HRESULT,R_O
IModule,_CodeName,_Code Name,HRESULT,V
IModule,Index,Index,HRESULT,R_O
IModule,Name,Name,HRESULT,V
IModule,Next,Next,HRESULT,R_O
IModule,PageSetup,Page Setup,HRESULT,R_O
IModule,Previous,Previous,HRESULT,R_O
IModule,ProtectContents,Protect Contents,HRESULT,R_O
IModule,ProtectionMode,Protection Mode,HRESULT,R_O
IModule,Visible,Visible,HRESULT,V
IModule,Shapes,Shapes,HRESULT,R_O
IModules,Application,Application,HRESULT,R_O
IModules,Creator,Creator,HRESULT,R_O
IModules,Parent,Parent,HRESULT,R_O
IModules,Count,Count,HRESULT,R_O
IModules,Item,Item,HRESULT,R_O
IModules,_NewEnum,_New Enum,HRESULT,R_O
IModules,HPageBreaks,H Page Breaks,HRESULT,R_O
IModules,VPageBreaks,V Page Breaks,HRESULT,R_O
IModules,Visible,Visible,HRESULT,V
IModules,_Default,_Default,HRESULT,R_O
IModuleView,Application,Application,HRESULT,R_O
IModuleView,Creator,Creator,HRESULT,R_O
IModuleView,Parent,Parent,HRESULT,R_O
IModuleView,Sheet,Sheet,HRESULT,R_O
IMultiThreadedCalculation,Application,Application,HRESULT,R_O
IMultiThreadedCalculation,Creator,Creator,HRESULT,R_O
IMultiThreadedCalculation,Parent,Parent,HRESULT,R_O
IMultiThreadedCalculation,Enabled,Enabled,HRESULT,V
IMultiThreadedCalculation,ThreadMode,Thread Mode,HRESULT,V
IMultiThreadedCalculation,ThreadCount,Thread Count,HRESULT,V
IName,Application,Application,HRESULT,R_O
IName,Creator,Creator,HRESULT,R_O
IName,Parent,Parent,HRESULT,R_O
IName,_Default,_Default,HRESULT,R_O
IName,Index,Index,HRESULT,R_O
IName,Category,Category,HRESULT,V
IName,CategoryLocal,Category Local,HRESULT,V
IName,MacroType,Macro Type,HRESULT,V
IName,Name,Name,HRESULT,V
IName,RefersTo,Refers To,HRESULT,V
IName,ShortcutKey,Shortcut Key,HRESULT,V
IName,Value,Value,HRESULT,V
IName,Visible,Visible,HRESULT,V
IName,NameLocal,Name Local,HRESULT,V
IName,RefersToLocal,Refers To Local,HRESULT,V
IName,RefersToR1C1,Refers To R1 C1,HRESULT,V
IName,RefersToR1C1Local,Refers To R1 C1 Local,HRESULT,V
IName,RefersToRange,Refers To Range,HRESULT,R_O
IName,Comment,Comment,HRESULT,V
IName,WorkbookParameter,Workbook Parameter,HRESULT,V
IName,ValidWorkbookParameter,Valid Workbook Parameter,HRESULT,R_O
INamedSheetView,Application,Application,HRESULT,R_O
INamedSheetView,Creator,Creator,HRESULT,R_O
INamedSheetView,Parent,Parent,HRESULT,R_O
INamedSheetView,Name,Name,HRESULT,V
INamedSheetViewCollection,Application,Application,HRESULT,R_O
INamedSheetViewCollection,Creator,Creator,HRESULT,R_O
INamedSheetViewCollection,Parent,Parent,HRESULT,R_O
INamedSheetViewCollection,Count,Count,HRESULT,R_O
INamedSheetViewCollection,_NewEnum,_New Enum,HRESULT,R_O
INames,Application,Application,HRESULT,R_O
INames,Creator,Creator,HRESULT,R_O
INames,Parent,Parent,HRESULT,R_O
INames,Count,Count,HRESULT,R_O
INames,_NewEnum,_New Enum,HRESULT,R_O
INegativeBarFormat,Application,Application,HRESULT,R_O
INegativeBarFormat,Creator,Creator,HRESULT,R_O
INegativeBarFormat,Parent,Parent,HRESULT,R_O
INegativeBarFormat,ColorType,Color Type,HRESULT,V
INegativeBarFormat,BorderColorType,Border Color Type,HRESULT,V
INegativeBarFormat,Color,Color,HRESULT,R_O
INegativeBarFormat,BorderColor,Border Color,HRESULT,R_O
Interior,Application,Application,Application,R_O
Interior,Creator,Creator,XlCreator,R_O
Interior,Parent,Parent,Object,R_O
Interior,Color,Color,Variant,V
Interior,ColorIndex,Color Index,Variant,V
Interior,InvertIfNegative,Invert If Negative,Variant,V
Interior,Pattern,Pattern,Variant,V
Interior,PatternColor,Pattern Color,Variant,V
Interior,PatternColorIndex,Pattern Color Index,Variant,V
Interior,ThemeColor,Theme Color,Variant,V
Interior,TintAndShade,Tint And Shade,Variant,V
Interior,PatternThemeColor,Pattern Theme Color,Variant,V
Interior,PatternTintAndShade,Pattern Tint And Shade,Variant,V
Interior,Gradient,Gradient,Object,R_O
IODBCConnection,Application,Application,HRESULT,R_O
IODBCConnection,Creator,Creator,HRESULT,R_O
IODBCConnection,Parent,Parent,HRESULT,R_O
IODBCConnection,BackgroundQuery,Background Query,HRESULT,V
IODBCConnection,CommandText,Command Text,HRESULT,V
IODBCConnection,CommandType,Command Type,HRESULT,V
IODBCConnection,Connection,Connection,HRESULT,V
IODBCConnection,EnableRefresh,Enable Refresh,HRESULT,V
IODBCConnection,RefreshDate,Refresh Date,HRESULT,R_O
IODBCConnection,Refreshing,Refreshing,HRESULT,R_O
IODBCConnection,RefreshOnFileOpen,Refresh On File Open,HRESULT,V
IODBCConnection,RefreshPeriod,Refresh Period,HRESULT,V
IODBCConnection,RobustConnect,Robust Connect,HRESULT,V
IODBCConnection,SavePassword,Save Password,HRESULT,V
IODBCConnection,SourceConnectionFile,Source Connection File,HRESULT,V
IODBCConnection,SourceData,Source Data,HRESULT,V
IODBCConnection,SourceDataFile,Source Data File,HRESULT,V
IODBCConnection,ServerCredentialsMethod,Server Credentials Method,HRESULT,V
IODBCConnection,ServerSSOApplicationID,Server SSO Application ID,HRESULT,V
IODBCConnection,AlwaysUseConnectionFile,Always Use Connection File,HRESULT,V
IODBCError,Application,Application,HRESULT,R_O
IODBCError,Creator,Creator,HRESULT,R_O
IODBCError,Parent,Parent,HRESULT,R_O
IODBCError,SqlState,Sql State,HRESULT,R_O
IODBCError,ErrorString,Error String,HRESULT,R_O
IODBCErrors,Application,Application,HRESULT,R_O
IODBCErrors,Creator,Creator,HRESULT,R_O
IODBCErrors,Parent,Parent,HRESULT,R_O
IODBCErrors,Count,Count,HRESULT,R_O
IODBCErrors,_Default,_Default,HRESULT,R_O
IOLEDBConnection,Application,Application,HRESULT,R_O
IOLEDBConnection,Creator,Creator,HRESULT,R_O
IOLEDBConnection,Parent,Parent,HRESULT,R_O
IOLEDBConnection,ADOConnection,ADO Connection,HRESULT,R_O
IOLEDBConnection,BackgroundQuery,Background Query,HRESULT,V
IOLEDBConnection,CommandText,Command Text,HRESULT,V
IOLEDBConnection,CommandType,Command Type,HRESULT,V
IOLEDBConnection,Connection,Connection,HRESULT,V
IOLEDBConnection,EnableRefresh,Enable Refresh,HRESULT,V
IOLEDBConnection,LocalConnection,Local Connection,HRESULT,V
IOLEDBConnection,MaintainConnection,Maintain Connection,HRESULT,V
IOLEDBConnection,RefreshDate,Refresh Date,HRESULT,R_O
IOLEDBConnection,Refreshing,Refreshing,HRESULT,R_O
IOLEDBConnection,RefreshOnFileOpen,Refresh On File Open,HRESULT,V
IOLEDBConnection,RefreshPeriod,Refresh Period,HRESULT,V
IOLEDBConnection,RobustConnect,Robust Connect,HRESULT,V
IOLEDBConnection,SavePassword,Save Password,HRESULT,V
IOLEDBConnection,SourceConnectionFile,Source Connection File,HRESULT,V
IOLEDBConnection,SourceDataFile,Source Data File,HRESULT,V
IOLEDBConnection,OLAP,OLAP,HRESULT,R_O
IOLEDBConnection,UseLocalConnection,Use Local Connection,HRESULT,V
IOLEDBConnection,MaxDrillthroughRecords,Max Drillthrough Records,HRESULT,V
IOLEDBConnection,IsConnected,Is Connected,HRESULT,R_O
IOLEDBConnection,ServerCredentialsMethod,Server Credentials Method,HRESULT,V
IOLEDBConnection,ServerSSOApplicationID,Server SSO Application ID,HRESULT,V
IOLEDBConnection,AlwaysUseConnectionFile,Always Use Connection File,HRESULT,V
IOLEDBConnection,ServerFillColor,Server Fill Color,HRESULT,V
IOLEDBConnection,ServerFontStyle,Server Font Style,HRESULT,V
IOLEDBConnection,ServerNumberFormat,Server Number Format,HRESULT,V
IOLEDBConnection,ServerTextColor,Server Text Color,HRESULT,V
IOLEDBConnection,RetrieveInOfficeUILang,Retrieve In Office UI Lang,HRESULT,V
IOLEDBConnection,CalculatedMembers,Calculated Members,HRESULT,R_O
IOLEDBConnection,LocaleID,Locale ID,HRESULT,V
IOLEDBError,Application,Application,HRESULT,R_O
IOLEDBError,Creator,Creator,HRESULT,R_O
IOLEDBError,Parent,Parent,HRESULT,R_O
IOLEDBError,SqlState,Sql State,HRESULT,R_O
IOLEDBError,ErrorString,Error String,HRESULT,R_O
IOLEDBError,Native,Native,HRESULT,R_O
IOLEDBError,Number,Number,HRESULT,R_O
IOLEDBError,Stage,Stage,HRESULT,R_O
IOLEDBErrors,Application,Application,HRESULT,R_O
IOLEDBErrors,Creator,Creator,HRESULT,R_O
IOLEDBErrors,Parent,Parent,HRESULT,R_O
IOLEDBErrors,Count,Count,HRESULT,R_O
IOLEDBErrors,_Default,_Default,HRESULT,R_O
IOLEFormat,Application,Application,HRESULT,R_O
IOLEFormat,Creator,Creator,HRESULT,R_O
IOLEFormat,Parent,Parent,HRESULT,R_O
IOLEFormat,Object,Object,HRESULT,R_O
IOLEFormat,progID,prog ID,HRESULT,R_O
IOLEObject,Application,Application,HRESULT,R_O
IOLEObject,Creator,Creator,HRESULT,R_O
IOLEObject,Parent,Parent,HRESULT,R_O
IOLEObject,BottomRightCell,Bottom Right Cell,HRESULT,R_O
IOLEObject,Enabled,Enabled,HRESULT,V
IOLEObject,Height,Height,HRESULT,V
IOLEObject,Index,Index,HRESULT,R_O
IOLEObject,Left,Left,HRESULT,V
IOLEObject,Locked,Locked,HRESULT,V
IOLEObject,Name,Name,HRESULT,V
IOLEObject,Placement,Placement,HRESULT,V
IOLEObject,PrintObject,Print Object,HRESULT,V
IOLEObject,Top,Top,HRESULT,V
IOLEObject,TopLeftCell,Top Left Cell,HRESULT,R_O
IOLEObject,Visible,Visible,HRESULT,V
IOLEObject,Width,Width,HRESULT,V
IOLEObject,ZOrder,Z Order,HRESULT,R_O
IOLEObject,ShapeRange,Shape Range,HRESULT,R_O
IOLEObject,Border,Border,HRESULT,R_O
IOLEObject,Interior,Interior,HRESULT,R_O
IOLEObject,Shadow,Shadow,HRESULT,V
IOLEObject,AutoLoad,Auto Load,HRESULT,V
IOLEObject,AutoUpdate,Auto Update,HRESULT,V
IOLEObject,Object,Object,HRESULT,R_O
IOLEObject,OLEType,OLE Type,HRESULT,R_O
IOLEObject,SourceName,Source Name,HRESULT,V
IOLEObject,LinkedCell,Linked Cell,HRESULT,V
IOLEObject,ListFillRange,List Fill Range,HRESULT,V
IOLEObject,progID,prog ID,HRESULT,R_O
IOLEObjects,Application,Application,HRESULT,R_O
IOLEObjects,Creator,Creator,HRESULT,R_O
IOLEObjects,Parent,Parent,HRESULT,R_O
IOLEObjects,Enabled,Enabled,HRESULT,V
IOLEObjects,Height,Height,HRESULT,V
IOLEObjects,Left,Left,HRESULT,V
IOLEObjects,Locked,Locked,HRESULT,V
IOLEObjects,Placement,Placement,HRESULT,V
IOLEObjects,PrintObject,Print Object,HRESULT,V
IOLEObjects,Top,Top,HRESULT,V
IOLEObjects,Visible,Visible,HRESULT,V
IOLEObjects,Width,Width,HRESULT,V
IOLEObjects,ZOrder,Z Order,HRESULT,R_O
IOLEObjects,ShapeRange,Shape Range,HRESULT,R_O
IOLEObjects,Border,Border,HRESULT,R_O
IOLEObjects,Interior,Interior,HRESULT,R_O
IOLEObjects,Shadow,Shadow,HRESULT,V
IOLEObjects,AutoLoad,Auto Load,HRESULT,V
IOLEObjects,SourceName,Source Name,HRESULT,V
IOLEObjects,Count,Count,HRESULT,R_O
IOptionButton,Application,Application,HRESULT,R_O
IOptionButton,Creator,Creator,HRESULT,R_O
IOptionButton,Parent,Parent,HRESULT,R_O
IOptionButton,BottomRightCell,Bottom Right Cell,HRESULT,R_O
IOptionButton,Enabled,Enabled,HRESULT,V
IOptionButton,Height,Height,HRESULT,V
IOptionButton,Index,Index,HRESULT,R_O
IOptionButton,Left,Left,HRESULT,V
IOptionButton,Locked,Locked,HRESULT,V
IOptionButton,Name,Name,HRESULT,V
IOptionButton,Placement,Placement,HRESULT,V
IOptionButton,PrintObject,Print Object,HRESULT,V
IOptionButton,Top,Top,HRESULT,V
IOptionButton,TopLeftCell,Top Left Cell,HRESULT,R_O
IOptionButton,Visible,Visible,HRESULT,V
IOptionButton,Width,Width,HRESULT,V
IOptionButton,ZOrder,Z Order,HRESULT,R_O
IOptionButton,ShapeRange,Shape Range,HRESULT,R_O
IOptionButton,Caption,Caption,HRESULT,V
IOptionButton,Characters,Characters,HRESULT,R_O
IOptionButton,LockedText,Locked Text,HRESULT,V
IOptionButton,Text,Text,HRESULT,V
IOptionButton,Accelerator,Accelerator,HRESULT,V
IOptionButton,Border,Border,HRESULT,R_O
IOptionButton,_Default,_Default,HRESULT,V
IOptionButton,Display3DShading,Display3 D Shading,HRESULT,V
IOptionButton,Interior,Interior,HRESULT,R_O
IOptionButton,LinkedCell,Linked Cell,HRESULT,V
IOptionButton,PhoneticAccelerator,Phonetic Accelerator,HRESULT,V
IOptionButton,Value,Value,HRESULT,V
IOptionButton,GroupBox,Group Box,HRESULT,R_O
IOptionButtons,Application,Application,HRESULT,R_O
IOptionButtons,Creator,Creator,HRESULT,R_O
IOptionButtons,Parent,Parent,HRESULT,R_O
IOptionButtons,Enabled,Enabled,HRESULT,V
IOptionButtons,Height,Height,HRESULT,V
IOptionButtons,Left,Left,HRESULT,V
IOptionButtons,Locked,Locked,HRESULT,V
IOptionButtons,Placement,Placement,HRESULT,V
IOptionButtons,PrintObject,Print Object,HRESULT,V
IOptionButtons,Top,Top,HRESULT,V
IOptionButtons,Visible,Visible,HRESULT,V
IOptionButtons,Width,Width,HRESULT,V
IOptionButtons,ZOrder,Z Order,HRESULT,R_O
IOptionButtons,ShapeRange,Shape Range,HRESULT,R_O
IOptionButtons,Caption,Caption,HRESULT,V
IOptionButtons,Characters,Characters,HRESULT,R_O
IOptionButtons,LockedText,Locked Text,HRESULT,V
IOptionButtons,Text,Text,HRESULT,V
IOptionButtons,Accelerator,Accelerator,HRESULT,V
IOptionButtons,Border,Border,HRESULT,R_O
IOptionButtons,_Default,_Default,HRESULT,V
IOptionButtons,Display3DShading,Display3 D Shading,HRESULT,V
IOptionButtons,Interior,Interior,HRESULT,R_O
IOptionButtons,LinkedCell,Linked Cell,HRESULT,V
IOptionButtons,PhoneticAccelerator,Phonetic Accelerator,HRESULT,V
IOptionButtons,Value,Value,HRESULT,V
IOptionButtons,GroupBox,Group Box,HRESULT,R_O
IOptionButtons,Count,Count,HRESULT,R_O
IOutline,Application,Application,HRESULT,R_O
IOutline,Creator,Creator,HRESULT,R_O
IOutline,Parent,Parent,HRESULT,R_O
IOutline,AutomaticStyles,Automatic Styles,HRESULT,V
IOutline,SummaryColumn,Summary Column,HRESULT,V
IOutline,SummaryRow,Summary Row,HRESULT,V
IOval,Application,Application,HRESULT,R_O
IOval,Creator,Creator,HRESULT,R_O
IOval,Parent,Parent,HRESULT,R_O
IOval,BottomRightCell,Bottom Right Cell,HRESULT,R_O
IOval,Enabled,Enabled,HRESULT,V
IOval,Height,Height,HRESULT,V
IOval,Index,Index,HRESULT,R_O
IOval,Left,Left,HRESULT,V
IOval,Locked,Locked,HRESULT,V
IOval,Name,Name,HRESULT,V
IOval,Placement,Placement,HRESULT,V
IOval,PrintObject,Print Object,HRESULT,V
IOval,Top,Top,HRESULT,V
IOval,TopLeftCell,Top Left Cell,HRESULT,R_O
IOval,Visible,Visible,HRESULT,V
IOval,Width,Width,HRESULT,V
IOval,ZOrder,Z Order,HRESULT,R_O
IOval,ShapeRange,Shape Range,HRESULT,R_O
IOval,AddIndent,Add Indent,HRESULT,V
IOval,AutoScaleFont,Auto Scale Font,HRESULT,V
IOval,AutoSize,Auto Size,HRESULT,V
IOval,Caption,Caption,HRESULT,V
IOval,Characters,Characters,HRESULT,R_O
IOval,Font,Font,HRESULT,R_O
IOval,Formula,Formula,HRESULT,V
IOval,HorizontalAlignment,Horizontal Alignment,HRESULT,V
IOval,LockedText,Locked Text,HRESULT,V
IOval,Orientation,Orientation,HRESULT,V
IOval,Text,Text,HRESULT,V
IOval,VerticalAlignment,Vertical Alignment,HRESULT,V
IOval,ReadingOrder,Reading Order,HRESULT,V
IOval,Border,Border,HRESULT,R_O
IOval,Interior,Interior,HRESULT,R_O
IOval,Shadow,Shadow,HRESULT,V
IOvals,Application,Application,HRESULT,R_O
IOvals,Creator,Creator,HRESULT,R_O
IOvals,Parent,Parent,HRESULT,R_O
IOvals,Enabled,Enabled,HRESULT,V
IOvals,Height,Height,HRESULT,V
IOvals,Left,Left,HRESULT,V
IOvals,Locked,Locked,HRESULT,V
IOvals,Placement,Placement,HRESULT,V
IOvals,PrintObject,Print Object,HRESULT,V
IOvals,Top,Top,HRESULT,V
IOvals,Visible,Visible,HRESULT,V
IOvals,Width,Width,HRESULT,V
IOvals,ZOrder,Z Order,HRESULT,R_O
IOvals,ShapeRange,Shape Range,HRESULT,R_O
IOvals,AddIndent,Add Indent,HRESULT,V
IOvals,AutoScaleFont,Auto Scale Font,HRESULT,V
IOvals,AutoSize,Auto Size,HRESULT,V
IOvals,Caption,Caption,HRESULT,V
IOvals,Characters,Characters,HRESULT,R_O
IOvals,Font,Font,HRESULT,R_O
IOvals,Formula,Formula,HRESULT,V
IOvals,HorizontalAlignment,Horizontal Alignment,HRESULT,V
IOvals,LockedText,Locked Text,HRESULT,V
IOvals,Orientation,Orientation,HRESULT,V
IOvals,Text,Text,HRESULT,V
IOvals,VerticalAlignment,Vertical Alignment,HRESULT,V
IOvals,ReadingOrder,Reading Order,HRESULT,V
IOvals,Border,Border,HRESULT,R_O
IOvals,Interior,Interior,HRESULT,R_O
IOvals,Shadow,Shadow,HRESULT,V
IOvals,Count,Count,HRESULT,R_O
IPage,LeftHeader,Left Header,HRESULT,R_O
IPage,CenterHeader,Center Header,HRESULT,R_O
IPage,RightHeader,Right Header,HRESULT,R_O
IPage,LeftFooter,Left Footer,HRESULT,R_O
IPage,CenterFooter,Center Footer,HRESULT,R_O
IPage,RightFooter,Right Footer,HRESULT,R_O
IPages,Item,Item,HRESULT,R_O
IPages,_Default,_Default,HRESULT,R_O
IPages,Count,Count,HRESULT,R_O
IPages,_NewEnum,_New Enum,HRESULT,R_O
IPageSetup,Application,Application,HRESULT,R_O
IPageSetup,Creator,Creator,HRESULT,R_O
IPageSetup,Parent,Parent,HRESULT,R_O
IPageSetup,BlackAndWhite,Black And White,HRESULT,V
IPageSetup,BottomMargin,Bottom Margin,HRESULT,V
IPageSetup,CenterFooter,Center Footer,HRESULT,V
IPageSetup,CenterHeader,Center Header,HRESULT,V
IPageSetup,CenterHorizontally,Center Horizontally,HRESULT,V
IPageSetup,CenterVertically,Center Vertically,HRESULT,V
IPageSetup,Draft,Draft,HRESULT,V
IPageSetup,FirstPageNumber,First Page Number,HRESULT,V
IPageSetup,FitToPagesTall,Fit To Pages Tall,HRESULT,V
IPageSetup,FitToPagesWide,Fit To Pages Wide,HRESULT,V
IPageSetup,FooterMargin,Footer Margin,HRESULT,V
IPageSetup,HeaderMargin,Header Margin,HRESULT,V
IPageSetup,LeftFooter,Left Footer,HRESULT,V
IPageSetup,LeftHeader,Left Header,HRESULT,V
IPageSetup,LeftMargin,Left Margin,HRESULT,V
IPageSetup,Order,Order,HRESULT,V
IPageSetup,Orientation,Orientation,HRESULT,V
IPageSetup,PaperSize,Paper Size,HRESULT,V
IPageSetup,PrintArea,Print Area,HRESULT,V
IPageSetup,PrintGridlines,Print Gridlines,HRESULT,V
