Object,Property,Property split,Type,Access
TextFrame2,PathFormat,Path Format,MsoPathFormat,V
TextFrame2,WarpFormat,Warp Format,MsoWarpFormat,V
TextFrame2,WordArtFormat,Word Art Format,MsoPresetTextEffect,V
TextFrame2,WordWrap,Word Wrap,MsoTriState,V
TextFrame2,AutoSize,Auto Size,MsoAutoSize,V
TextFrame2,ThreeD,Three D,ThreeDFormat,R_O
TextFrame2,HasText,Has Text,MsoTriState,R_O
TextFrame2,TextRange,Text Range,TextRange2,R_O
TextFrame2,Column,Column,TextColumn2,R_O
TextFrame2,Ruler,Ruler,Ruler2,R_O
TextFrame2,NoTextRotation,No Text Rotation,MsoTriState,V
TextRange,Count,Count,Long,R_O
TextRange,Application,Application,Application,R_O
TextRange,Parent,Parent,Object,R_O
TextRange,ActionSettings,Action Settings,ActionSettings,R_O
TextRange,Start,Start,Long,R_O
TextRange,Length,Length,Long,R_O
TextRange,BoundLeft,Bound Left,Single,R_O
TextRange,BoundTop,Bound Top,Single,R_O
TextRange,BoundWidth,Bound Width,Single,R_O
TextRange,BoundHeight,Bound Height,Single,R_O
TextRange,Text,Text,String,V
TextRange,Font,Font,Font,R_O
TextRange,ParagraphFormat,Paragraph Format,ParagraphFormat,R_O
TextRange,IndentLevel,Indent Level,Long,V
TextRange,LanguageID,Language ID,MsoLanguageID,V
TextStyle,Application,Application,Application,R_O
TextStyle,Parent,Parent,Object,R_O
TextStyle,Ruler,Ruler,Ruler,R_O
TextStyle,TextFrame,Text Frame,TextFrame,R_O
TextStyle,Levels,Levels,TextStyleLevels,R_O
TextStyleLevel,Application,Application,Application,R_O
TextStyleLevel,Parent,Parent,Object,R_O
TextStyleLevel,ParagraphFormat,Paragraph Format,ParagraphFormat,R_O
TextStyleLevel,Font,Font,Font,R_O
TextStyleLevels,Count,Count,Long,R_O
TextStyleLevels,Application,Application,Application,R_O
TextStyleLevels,Parent,Parent,Object,R_O
TextStyles,Count,Count,Long,R_O
TextStyles,Application,Application,Application,R_O
TextStyles,Parent,Parent,Object,R_O
Theme,Application,Application,Application,R_O
Theme,Parent,Parent,Object,R_O
Theme,ThemeVariants,Theme Variants,ThemeVariants,R_O
ThemeVariant,Application,Application,Application,R_O
ThemeVariant,Parent,Parent,Object,R_O
ThemeVariant,Name,Name,String,R_O
ThemeVariant,Width,Width,Long,R_O
ThemeVariant,Height,Height,Long,R_O
ThemeVariant,Id,Id,String,R_O
ThemeVariants,Count,Count,Long,R_O
ThemeVariants,Application,Application,Application,R_O
ThemeVariants,Parent,Parent,Object,R_O
ThreeDFormat,Application,Application,Object,R_O
ThreeDFormat,Creator,Creator,Long,R_O
ThreeDFormat,Parent,Parent,Object,R_O
ThreeDFormat,Depth,Depth,Single,V
ThreeDFormat,ExtrusionColor,Extrusion Color,ColorFormat,R_O
ThreeDFormat,ExtrusionColorType,Extrusion Color Type,MsoExtrusionColorType,V
ThreeDFormat,Perspective,Perspective,MsoTriState,V
ThreeDFormat,PresetExtrusionDirection,Preset Extrusion Direction,MsoPresetExtrusionDirection,R_O
ThreeDFormat,PresetLightingDirection,Preset Lighting Direction,MsoPresetLightingDirection,V
ThreeDFormat,PresetLightingSoftness,Preset Lighting Softness,MsoPresetLightingSoftness,V
ThreeDFormat,PresetMaterial,Preset Material,MsoPresetMaterial,V
ThreeDFormat,PresetThreeDFormat,Preset Three D Format,MsoPresetThreeDFormat,R_O
ThreeDFormat,RotationX,Rotation X,Single,V
ThreeDFormat,RotationY,Rotation Y,Single,V
ThreeDFormat,Visible,Visible,MsoTriState,V
ThreeDFormat,PresetLighting,Preset Lighting,MsoLightRigType,V
ThreeDFormat,Z,Z,Single,V
ThreeDFormat,BevelTopType,Bevel Top Type,MsoBevelType,V
ThreeDFormat,BevelTopInset,Bevel Top Inset,Single,V
ThreeDFormat,BevelTopDepth,Bevel Top Depth,Single,V
ThreeDFormat,BevelBottomType,Bevel Bottom Type,MsoBevelType,V
ThreeDFormat,BevelBottomInset,Bevel Bottom Inset,Single,V
ThreeDFormat,BevelBottomDepth,Bevel Bottom Depth,Single,V
ThreeDFormat,PresetCamera,Preset Camera,MsoPresetCamera,R_O
ThreeDFormat,RotationZ,Rotation Z,Single,V
ThreeDFormat,ContourWidth,Contour Width,Single,V
ThreeDFormat,ContourColor,Contour Color,ColorFormat,R_O
ThreeDFormat,FieldOfView,Field Of View,Single,V
ThreeDFormat,ProjectText,Project Text,MsoTriState,V
ThreeDFormat,LightAngle,Light Angle,Single,V
TickLabels,Parent,Parent,Object,R_O
TickLabels,Font,Font,ChartFont,R_O
TickLabels,Name,Name,String,R_O
TickLabels,NumberFormat,Number Format,String,V
TickLabels,NumberFormatLinked,Number Format Linked,Boolean,V
TickLabels,NumberFormatLocal,Number Format Local,Variant,V
TickLabels,Orientation,Orientation,XlTickLabelOrientation,V
TickLabels,Depth,Depth,Long,R_O
TickLabels,Offset,Offset,Long,V
TickLabels,MultiLevel,Multi Level,Boolean,V
TickLabels,Format,Format,ChartFormat,R_O
TickLabels,Creator,Creator,Long,R_O
TickLabels,Application,Application,Application,R_O
TickLabels,Alignment,Alignment,Long,V
TickLabels,ReadingOrder,Reading Order,Long,V
TimeLine,Application,Application,Application,R_O
TimeLine,Parent,Parent,Object,R_O
TimeLine,MainSequence,Main Sequence,Sequence,R_O
TimeLine,InteractiveSequences,Interactive Sequences,Sequences,R_O
Timing,Application,Application,Application,R_O
Timing,Parent,Parent,Object,R_O
Timing,Duration,Duration,Single,V
Timing,TriggerType,Trigger Type,MsoAnimTriggerType,V
Timing,TriggerDelayTime,Trigger Delay Time,Single,V
Timing,TriggerShape,Trigger Shape,Shape,V
Timing,RepeatCount,Repeat Count,Long,V
Timing,RepeatDuration,Repeat Duration,Single,V
Timing,Speed,Speed,Single,V
Timing,Accelerate,Accelerate,Single,V
Timing,Decelerate,Decelerate,Single,V
Timing,AutoReverse,Auto Reverse,MsoTriState,V
Timing,SmoothStart,Smooth Start,MsoTriState,V
Timing,SmoothEnd,Smooth End,MsoTriState,V
Timing,RewindAtEnd,Rewind At End,MsoTriState,V
Timing,Restart,Restart,MsoAnimEffectRestart,V
Timing,BounceEnd,Bounce End,MsoTriState,V
Timing,BounceEndIntensity,Bounce End Intensity,Single,V
Timing,TriggerBookmark,Trigger Bookmark,String,V
Trendline,Parent,Parent,Object,R_O
Trendline,Border,Border,ChartBorder,R_O
Trendline,DataLabel,Data Label,DataLabel,R_O
Trendline,DisplayEquation,Display Equation,Boolean,V
Trendline,DisplayRSquared,Display R Squared,Boolean,V
Trendline,Index,Index,Long,R_O
Trendline,Intercept,Intercept,Double,V
Trendline,InterceptIsAuto,Intercept Is Auto,Boolean,V
Trendline,Name,Name,String,V
Trendline,NameIsAuto,Name Is Auto,Boolean,V
Trendline,Order,Order,Long,V
Trendline,Period,Period,Long,V
Trendline,Type,Type,XlTrendlineType,V
Trendline,Format,Format,ChartFormat,R_O
Trendline,Creator,Creator,Long,R_O
Trendline,Backward2,Backward2,Double,V
Trendline,Forward2,Forward2,Double,V
Trendline,Application,Application,Application,R_O
Trendlines,Parent,Parent,Object,R_O
Trendlines,Count,Count,Long,R_O
Trendlines,Creator,Creator,Long,R_O
Trendlines,Application,Application,Application,R_O
UpBars,Name,Name,String,R_O
UpBars,Parent,Parent,Object,R_O
UpBars,Fill,Fill,ChartFillFormat,R_O
UpBars,Format,Format,ChartFormat,R_O
UpBars,Creator,Creator,Long,R_O
UpBars,Application,Application,Application,R_O
View,Application,Application,Application,R_O
View,Parent,Parent,Object,R_O
View,Type,Type,PpViewType,R_O
View,Zoom,Zoom,Long,V
View,Slide,Slide,Object,V
View,DisplaySlideMiniature,Display Slide Miniature,MsoTriState,V
View,ZoomToFit,Zoom To Fit,MsoTriState,V
View,PrintOptions,Print Options,PrintOptions,R_O
View,MediaControlsVisible,Media Controls Visible,MsoTriState,R_O
View,MediaControlsLeft,Media Controls Left,Single,R_O
View,MediaControlsTop,Media Controls Top,Single,R_O
View,MediaControlsWidth,Media Controls Width,Single,R_O
View,MediaControlsHeight,Media Controls Height,Single,R_O
Walls,Name,Name,String,R_O
Walls,Parent,Parent,Object,R_O
Walls,PictureType,Picture Type,Variant,V
Walls,PictureUnit,Picture Unit,Variant,V
Walls,Thickness,Thickness,Long,V
Walls,Format,Format,ChartFormat,R_O
Walls,Creator,Creator,Long,R_O
Walls,Application,Application,Application,R_O
WebOptions,IncludeNavigation,Include Navigation,MsoTriState,V
WebOptions,FrameColors,Frame Colors,PpFrameColors,V
WebOptions,ResizeGraphics,Resize Graphics,MsoTriState,V
WebOptions,ShowSlideAnimation,Show Slide Animation,MsoTriState,V
WebOptions,OrganizeInFolder,Organize In Folder,MsoTriState,V
WebOptions,UseLongFileNames,Use Long File Names,MsoTriState,V
WebOptions,RelyOnVML,Rely On VML,MsoTriState,V
WebOptions,AllowPNG,Allow PNG,MsoTriState,V
WebOptions,ScreenSize,Screen Size,MsoScreenSize,V
WebOptions,Encoding,Encoding,MsoEncoding,V
WebOptions,FolderSuffix,Folder Suffix,String,R_O
WebOptions,TargetBrowser,Target Browser,MsoTargetBrowser,V
WebOptions,HTMLVersion,HTML Version,PpHTMLVersion,V
