Owner,Kind,Constant,Value,Description
XlRgbColor,Enumeration,rgbMistyRose,14804223,
XlRgbColor,Enumeration,rgbMoccasin,11920639,
XlRgbColor,Enumeration,rgbNavajoWhite,11394815,
XlRgbColor,Enumeration,rgbNavy,8388608,
XlRgbColor,Enumeration,rgbNavyBlue,8388608,
XlRgbColor,Enumeration,rgbOldLace,15136253,
XlRgbColor,Enumeration,rgbOlive,32896,
XlRgbColor,Enumeration,rgbOliveDrab,2330219,
XlRgbColor,Enumeration,rgbOrange,42495,
XlRgbColor,Enumeration,rgbOrangeRed,17919,
XlRgbColor,Enumeration,rgbOrchid,14053594,
XlRgbColor,Enumeration,rgbPaleGoldenrod,7071982,
XlRgbColor,Enumeration,rgbPaleGreen,10025880,
XlRgbColor,Enumeration,rgbPaleTurquoise,15658671,
XlRgbColor,Enumeration,rgbPaleVioletRed,9662683,
XlRgbColor,Enumeration,rgbPapayaWhip,14020607,
XlRgbColor,Enumeration,rgbPeachPuff,12180223,
XlRgbColor,Enumeration,rgbPeru,4163021,
XlRgbColor,Enumeration,rgbPink,13353215,
XlRgbColor,Enumeration,rgbPlum,14524637,
XlRgbColor,Enumeration,rgbPowderBlue,15130800,
XlRgbColor,Enumeration,rgbPurple,8388736,
XlRgbColor,Enumeration,rgbRed,255,
XlRgbColor,Enumeration,rgbRosyBrown,9408444,
XlRgbColor,Enumeration,rgbRoyalBlue,14772545,
XlRgbColor,Enumeration,rgbSalmon,7504122,
XlRgbColor,Enumeration,rgbSandyBrown,6333684,
XlRgbColor,Enumeration,rgbSeaGreen,5737262,
XlRgbColor,Enumeration,rgbSeashell,15660543,
XlRgbColor,Enumeration,rgbSienna,2970272,
XlRgbColor,Enumeration,rgbSilver,12632256,
XlRgbColor,Enumeration,rgbSkyBlue,15453831,
XlRgbColor,Enumeration,rgbSlateBlue,13458026,
XlRgbColor,Enumeration,rgbSlateGray,9470064,
XlRgbColor,Enumeration,rgbSlateGrey,9470064,
XlRgbColor,Enumeration,rgbSnow,16448255,
XlRgbColor,Enumeration,rgbSpringGreen,8388352,
XlRgbColor,Enumeration,rgbSteelBlue,11829830,
XlRgbColor,Enumeration,rgbTan,9221330,
XlRgbColor,Enumeration,rgbTeal,8421376,
XlRgbColor,Enumeration,rgbThistle,14204888,
XlRgbColor,Enumeration,rgbTomato,4678655,
XlRgbColor,Enumeration,rgbTurquoise,13688896,
XlRgbColor,Enumeration,rgbYellow,65535,
XlRgbColor,Enumeration,rgbYellowGreen,3329434,
XlRgbColor,Enumeration,rgbViolet,15631086,
XlRgbColor,Enumeration,rgbWheat,11788021,
XlRgbColor,Enumeration,rgbWhite,16777215,
XlRgbColor,Enumeration,rgbWhiteSmoke,16119285,
XlRowCol,Enumeration,xlColumns,2,The data series is in a row.
XlRowCol,Enumeration,xlRows,1,The data series is in a column.
XlScaleType,Enumeration,xlScaleLinear,-4132,A linear scale.
XlScaleType,Enumeration,xlScaleLogarithmic,-4133,A logarithmic scale.
XlSeriesColorGradientStyle,Enumeration,xlSeriesColorGradientStyleSequential,0,
XlSeriesColorGradientStyle,Enumeration,xlSeriesColorGradientStyleDiverging,1,
XlSeriesNameLevel,Enumeration,xlSeriesNameLevelNone,-3,Sets no series names in the chart.
XlSeriesNameLevel,Enumeration,xlSeriesNameLevelCustom,-2,Indicates literal data in the series names.
XlSeriesNameLevel,Enumeration,xlSeriesNameLevelAll,-1,Sets series names to all series name levels within range on the chart. The default.
XlSizeRepresents,Enumeration,xlSizeIsWidth,2,The width of the bubble.
XlSizeRepresents,Enumeration,xlSizeIsArea,1,The area of the bubble.
XlTickLabelOrientation,Enumeration,xlTickLabelOrientationAutomatic,-4105,The text orientation is set by Microsoft Word.
XlTickLabelOrientation,Enumeration,xlTickLabelOrientationDownward,-4170,The text runs downward.
XlTickLabelOrientation,Enumeration,xlTickLabelOrientationHorizontal,-4128,The characters run horizontally.
XlTickLabelOrientation,Enumeration,xlTickLabelOrientationUpward,-4171,The text runs upward.
XlTickLabelOrientation,Enumeration,xlTickLabelOrientationVertical,-4166,The characters run vertically.
XlTickLabelPosition,Enumeration,xlTickLabelPositionHigh,-4127,The top or right side of the chart.
XlTickLabelPosition,Enumeration,xlTickLabelPositionLow,-4134,The bottom or left side of the chart.
XlTickLabelPosition,Enumeration,xlTickLabelPositionNextToAxis,4,Next to the axis (where the axis is not at either side of the chart).
XlTickLabelPosition,Enumeration,xlTickLabelPositionNone,-4142,No tick marks.
XlTickMark,Enumeration,xlTickMarkCross,4,Crosses the axis.
XlTickMark,Enumeration,xlTickMarkInside,2,Inside the axis.
XlTickMark,Enumeration,xlTickMarkNone,-4142,No mark.
XlTickMark,Enumeration,xlTickMarkOutside,3,Outside the axis.
XlTimeUnit,Enumeration,xlDays,0,Days
XlTimeUnit,Enumeration,xlMonths,1,Months
XlTimeUnit,Enumeration,xlYears,2,Years
XlTrendlineType,Enumeration,xlExponential,5,"Uses an equation to calculate the least squares fit through points (for example, y=ab^x) ."
XlTrendlineType,Enumeration,xlLinear,-4132,Uses the linear equation y = mx + b to calculate the least squares fit through points.
XlTrendlineType,Enumeration,xlLogarithmic,-4133,Uses the equation y = c ln x + b to calculate the least squares fit through points.
XlTrendlineType,Enumeration,xlMovingAvg,6,Uses a sequence of averages computed from parts of the data series. The number of points equals the total number of points in the series minus the number specified for the period.
XlTrendlineType,Enumeration,xlPolynomial,3,"Uses an equation to calculate the least squares fit through points (for example, y = ax^6 + bx^5 + cx^4 + dx^3 + ex^2 + fx + g)."
XlTrendlineType,Enumeration,xlPower,4,"Uses an equation to calculate the least squares fit through points (for example, y = ax^b)."
XlUnderlineStyle,Enumeration,xlUnderlineStyleDouble,-4119,Double thick underline.
XlUnderlineStyle,Enumeration,xlUnderlineStyleDoubleAccounting,5,Two thin underlines placed close together.
XlUnderlineStyle,Enumeration,xlUnderlineStyleNone,-4142,No underline.
XlUnderlineStyle,Enumeration,xlUnderlineStyleSingle,2,Single underline.
XlUnderlineStyle,Enumeration,xlUnderlineStyleSingleAccounting,4,Not supported.
XlVAlign,Enumeration,xlVAlignBottom,-4107,Bottom alignment.
XlVAlign,Enumeration,xlVAlignCenter,-4108,Center alignment.
XlVAlign,Enumeration,xlVAlignDistributed,-4117,Distributed alignment.
XlVAlign,Enumeration,xlVAlignJustify,-4130,Justified alignment.
XlVAlign,Enumeration,xlVAlignTop,-4160,Top alignment.
XlValueSortOrder,Enumeration,xlValueNone,0,
XlValueSortOrder,Enumeration,xlValueAscending,1,
XlValueSortOrder,Enumeration,xlValueDescending,2,
