Object,Property,Property split,Type,Access
_CheckBoxInOption,Application,Application,Application,R_O
_CheckBoxInOption,Parent,Parent,Object,R_O
_CheckBoxInOption,OldValue,Old Value,Variant,R_O
_CheckBoxInOption,Properties,Properties,Properties,R_O
_CheckBoxInOption,Controls,Controls,Children,R_O
_CheckBoxInOption,Value,Value,Variant,V
_CheckBoxInOption,EventProcPrefix,Event Proc Prefix,String,V
_CheckBoxInOption,ControlType,Control Type,Byte,V
_CheckBoxInOption,OptionValue,Option Value,Long,V
_CheckBoxInOption,ControlSource,Control Source,String,V
_CheckBoxInOption,DefaultValue,Default Value,String,V
_CheckBoxInOption,ValidationRule,Validation Rule,String,V
_CheckBoxInOption,ValidationText,Validation Text,String,V
_CheckBoxInOption,StatusBarText,Status Bar Text,String,V
_CheckBoxInOption,Visible,Visible,Boolean,V
_CheckBoxInOption,DisplayWhen,Display When,Byte,V
_CheckBoxInOption,Enabled,Enabled,Boolean,V
_CheckBoxInOption,Locked,Locked,Boolean,V
_CheckBoxInOption,TripleState,Triple State,Boolean,V
_CheckBoxInOption,TabStop,Tab Stop,Boolean,V
_CheckBoxInOption,TabIndex,Tab Index,Integer,V
_CheckBoxInOption,HideDuplicates,Hide Duplicates,Boolean,V
_CheckBoxInOption,Left,Left,Integer,V
_CheckBoxInOption,Top,Top,Integer,V
_CheckBoxInOption,Width,Width,Integer,V
_CheckBoxInOption,Height,Height,Integer,V
_CheckBoxInOption,SpecialEffect,Special Effect,Byte,V
_CheckBoxInOption,BorderStyle,Border Style,Byte,V
_CheckBoxInOption,OldBorderStyle,Old Border Style,Byte,V
_CheckBoxInOption,BorderWidth,Border Width,Byte,V
_CheckBoxInOption,BorderColor,Border Color,Long,V
_CheckBoxInOption,ShortcutMenuBar,Shortcut Menu Bar,String,V
_CheckBoxInOption,ControlTipText,Control Tip Text,String,V
_CheckBoxInOption,HelpContextId,Help Context Id,Long,V
_CheckBoxInOption,ColumnWidth,Column Width,Integer,V
_CheckBoxInOption,ColumnOrder,Column Order,Integer,V
_CheckBoxInOption,ColumnHidden,Column Hidden,Boolean,V
_CheckBoxInOption,AutoLabel,Auto Label,Boolean,V
_CheckBoxInOption,AddColon,Add Colon,Boolean,V
_CheckBoxInOption,LabelX,Label X,Integer,V
_CheckBoxInOption,LabelY,Label Y,Integer,V
_CheckBoxInOption,LabelAlign,Label Align,Byte,V
_CheckBoxInOption,Section,Section,Integer,V
_CheckBoxInOption,Tag,Tag,String,V
_CheckBoxInOption,IsVisible,Is Visible,Boolean,V
_CheckBoxInOption,InSelection,In Selection,Boolean,V
_CheckBoxInOption,BeforeUpdate,Before Update,String,V
_CheckBoxInOption,AfterUpdate,After Update,String,V
_CheckBoxInOption,OnEnter,On Enter,String,V
_CheckBoxInOption,OnExit,On Exit,String,V
_CheckBoxInOption,OnGotFocus,On Got Focus,String,V
_CheckBoxInOption,OnLostFocus,On Lost Focus,String,V
_CheckBoxInOption,OnClick,On Click,String,V
_CheckBoxInOption,OnDblClick,On Dbl Click,String,V
_CheckBoxInOption,OnMouseDown,On Mouse Down,String,V
_CheckBoxInOption,OnMouseMove,On Mouse Move,String,V
_CheckBoxInOption,OnMouseUp,On Mouse Up,String,V
_CheckBoxInOption,OnKeyDown,On Key Down,String,V
_CheckBoxInOption,OnKeyUp,On Key Up,String,V
_CheckBoxInOption,OnKeyPress,On Key Press,String,V
_CheckBoxInOption,ReadingOrder,Reading Order,Byte,V
_CheckBoxInOption,Name,Name,String,V
_CheckBoxInOption,Layout,Layout,AcLayoutType,R_O
_CheckBoxInOption,LeftPadding,Left Padding,Integer,V
_CheckBoxInOption,TopPadding,Top Padding,Integer,V
_CheckBoxInOption,RightPadding,Right Padding,Integer,V
_CheckBoxInOption,BottomPadding,Bottom Padding,Integer,V
_CheckBoxInOption,GridlineStyleLeft,Gridline Style Left,Byte,V
_CheckBoxInOption,GridlineStyleTop,Gridline Style Top,Byte,V
_CheckBoxInOption,GridlineStyleRight,Gridline Style Right,Byte,V
_CheckBoxInOption,GridlineStyleBottom,Gridline Style Bottom,Byte,V
_CheckBoxInOption,GridlineWidthLeft,Gridline Width Left,Byte,V
_CheckBoxInOption,GridlineWidthTop,Gridline Width Top,Byte,V
_CheckBoxInOption,GridlineWidthRight,Gridline Width Right,Byte,V
_CheckBoxInOption,GridlineWidthBottom,Gridline Width Bottom,Byte,V
_CheckBoxInOption,GridlineColor,Gridline Color,Long,V
_CheckBoxInOption,HorizontalAnchor,Horizontal Anchor,AcHorizontalAnchor,V
_CheckBoxInOption,VerticalAnchor,Vertical Anchor,AcVerticalAnchor,V
_CheckBoxInOption,LayoutID,Layout ID,Long,R_O
_CheckBoxInOption,BorderThemeColorIndex,Border Theme Color Index,Long,V
_CheckBoxInOption,BorderTint,Border Tint,Single,V
_CheckBoxInOption,BorderShade,Border Shade,Single,V
_CheckBoxInOption,GridlineThemeColorIndex,Gridline Theme Color Index,Long,V
_CheckBoxInOption,GridlineTint,Gridline Tint,Single,V
_CheckBoxInOption,GridlineShade,Gridline Shade,Single,V
_ChildLabel,Application,Application,Application,R_O
_ChildLabel,Parent,Parent,Object,R_O
_ChildLabel,Properties,Properties,Properties,R_O
_ChildLabel,Hyperlink,Hyperlink,_Hyperlink,R_O
_ChildLabel,EventProcPrefix,Event Proc Prefix,String,V
_ChildLabel,ControlType,Control Type,Byte,V
_ChildLabel,Caption,Caption,String,V
_ChildLabel,HyperlinkAddress,Hyperlink Address,String,V
_ChildLabel,HyperlinkSubAddress,Hyperlink Sub Address,String,V
_ChildLabel,Visible,Visible,Boolean,V
_ChildLabel,DisplayWhen,Display When,Byte,V
_ChildLabel,Vertical,Vertical,Boolean,V
_ChildLabel,Left,Left,Integer,V
_ChildLabel,Top,Top,Integer,V
_ChildLabel,Width,Width,Integer,V
_ChildLabel,Height,Height,Integer,V
_ChildLabel,BackStyle,Back Style,Byte,V
_ChildLabel,BackColor,Back Color,Long,V
_ChildLabel,SpecialEffect,Special Effect,Byte,V
_ChildLabel,BorderStyle,Border Style,Byte,V
_ChildLabel,OldBorderStyle,Old Border Style,Byte,V
_ChildLabel,BorderColor,Border Color,Long,V
_ChildLabel,BorderWidth,Border Width,Byte,V
_ChildLabel,ForeColor,Fore Color,Long,V
_ChildLabel,FontName,Font Name,String,V
_ChildLabel,FontSize,Font Size,Integer,V
_ChildLabel,FontWeight,Font Weight,Integer,V
_ChildLabel,FontItalic,Font Italic,Boolean,V
_ChildLabel,FontUnderline,Font Underline,Boolean,V
_ChildLabel,TextAlign,Text Align,Byte,V
_ChildLabel,FontBold,Font Bold,Integer,V
_ChildLabel,ControlTipText,Control Tip Text,String,V
_ChildLabel,HelpContextId,Help Context Id,Long,V
_ChildLabel,Section,Section,Integer,V
_ChildLabel,IsVisible,Is Visible,Boolean,V
_ChildLabel,InSelection,In Selection,Boolean,V
_ChildLabel,OnClick,On Click,String,V
_ChildLabel,OnDblClick,On Dbl Click,String,V
_ChildLabel,OnMouseDown,On Mouse Down,String,V
_ChildLabel,OnMouseMove,On Mouse Move,String,V
_ChildLabel,OnMouseUp,On Mouse Up,String,V
_ChildLabel,ShortcutMenuBar,Shortcut Menu Bar,String,V
_ChildLabel,Tag,Tag,String,V
_ChildLabel,ReadingOrder,Reading Order,Byte,V
_ChildLabel,NumeralShapes,Numeral Shapes,Byte,V
_ChildLabel,Name,Name,String,V
_ChildLabel,LeftMargin,Left Margin,Integer,V
_ChildLabel,TopMargin,Top Margin,Integer,V
_ChildLabel,LineSpacing,Line Spacing,Integer,V
_ChildLabel,RightMargin,Right Margin,Integer,V
_ChildLabel,BottomMargin,Bottom Margin,Integer,V
_ChildLabel,SmartTags,Smart Tags,_SmartTags,R_O
_ChildLabel,Layout,Layout,AcLayoutType,R_O
_ChildLabel,LeftPadding,Left Padding,Integer,V
_ChildLabel,TopPadding,Top Padding,Integer,V
_ChildLabel,RightPadding,Right Padding,Integer,V
_ChildLabel,BottomPadding,Bottom Padding,Integer,V
_ChildLabel,GridlineStyleLeft,Gridline Style Left,Byte,V
_ChildLabel,GridlineStyleTop,Gridline Style Top,Byte,V
_ChildLabel,GridlineStyleRight,Gridline Style Right,Byte,V
_ChildLabel,GridlineStyleBottom,Gridline Style Bottom,Byte,V
_ChildLabel,GridlineWidthLeft,Gridline Width Left,Byte,V
_ChildLabel,GridlineWidthTop,Gridline Width Top,Byte,V
_ChildLabel,GridlineWidthRight,Gridline Width Right,Byte,V
_ChildLabel,GridlineWidthBottom,Gridline Width Bottom,Byte,V
_ChildLabel,GridlineColor,Gridline Color,Long,V
_ChildLabel,HorizontalAnchor,Horizontal Anchor,AcHorizontalAnchor,V
_ChildLabel,VerticalAnchor,Vertical Anchor,AcVerticalAnchor,V
_ChildLabel,LayoutID,Layout ID,Long,R_O
_ChildLabel,BackThemeColorIndex,Back Theme Color Index,Long,V
_ChildLabel,BackTint,Back Tint,Single,V
_ChildLabel,BackShade,Back Shade,Single,V
_ChildLabel,BorderThemeColorIndex,Border Theme Color Index,Long,V
_ChildLabel,BorderTint,Border Tint,Single,V
_ChildLabel,BorderShade,Border Shade,Single,V
_ChildLabel,ForeThemeColorIndex,Fore Theme Color Index,Long,V
_ChildLabel,ForeTint,Fore Tint,Single,V
_ChildLabel,ForeShade,Fore Shade,Single,V
_ChildLabel,ThemeFontIndex,Theme Font Index,Long,V
_ChildLabel,GridlineThemeColorIndex,Gridline Theme Color Index,Long,V
_ChildLabel,GridlineTint,Gridline Tint,Single,V
_ChildLabel,GridlineShade,Gridline Shade,Single,V
_ControlInReportEvents,Application,Application,Application,R_O
_ControlInReportEvents,Parent,Parent,Object,R_O
_ControlInReportEvents,Column,Column,Variant,R_O
_ControlInReportEvents,Selected,Selected,Long,V
_ControlInReportEvents,OldValue,Old Value,Variant,R_O
_ControlInReportEvents,Form,Form,Form,R_O
_ControlInReportEvents,Report,Report,Report,R_O
_ControlInReportEvents,ItemData,Item Data,Variant,R_O
_ControlInReportEvents,Object,Object,Object,R_O
_ControlInReportEvents,ObjectVerbs,Object Verbs,String,R_O
_ControlInReportEvents,Properties,Properties,Properties,R_O
_ControlInReportEvents,ItemsSelected,Items Selected,_ItemsSelected,R_O
_ControlInReportEvents,Pages,Pages,Pages,R_O
_ControlInReportEvents,Controls,Controls,Children,R_O
_ControlInReportEvents,Hyperlink,Hyperlink,_Hyperlink,R_O
_ControlInReportEvents,SmartTags,Smart Tags,_SmartTags,R_O
_ControlInReportEvents,Layout,Layout,AcLayoutType,R_O
_ControlInReportEvents,LeftPadding,Left Padding,Integer,V
_ControlInReportEvents,TopPadding,Top Padding,Integer,V
_ControlInReportEvents,RightPadding,Right Padding,Integer,V
_ControlInReportEvents,BottomPadding,Bottom Padding,Integer,V
_ControlInReportEvents,GridlineStyleLeft,Gridline Style Left,Byte,V
_ControlInReportEvents,GridlineStyleTop,Gridline Style Top,Byte,V
_ControlInReportEvents,GridlineStyleRight,Gridline Style Right,Byte,V
_ControlInReportEvents,GridlineStyleBottom,Gridline Style Bottom,Byte,V
_ControlInReportEvents,GridlineWidthLeft,Gridline Width Left,Byte,V
_ControlInReportEvents,GridlineWidthTop,Gridline Width Top,Byte,V
_ControlInReportEvents,GridlineWidthRight,Gridline Width Right,Byte,V
_ControlInReportEvents,GridlineWidthBottom,Gridline Width Bottom,Byte,V
_ControlInReportEvents,GridlineColor,Gridline Color,Long,V
_ControlInReportEvents,HorizontalAnchor,Horizontal Anchor,AcHorizontalAnchor,V
_ControlInReportEvents,VerticalAnchor,Vertical Anchor,AcVerticalAnchor,V
_ControlInReportEvents,LayoutID,Layout ID,Long,R_O
_ControlInReportEvents,Name,Name,String,V
_CustomControlInReport,Application,Application,Application,R_O
_CustomControlInReport,Parent,Parent,Object,R_O
_CustomControlInReport,OldValue,Old Value,Variant,R_O
_CustomControlInReport,Object,Object,Object,R_O
_CustomControlInReport,ObjectVerbs,Object Verbs,String,R_O
_CustomControlInReport,Properties,Properties,Properties,R_O
_CustomControlInReport,Controls,Controls,Children,R_O
_CustomControlInReport,Value,Value,Variant,V
_CustomControlInReport,EventProcPrefix,Event Proc Prefix,String,V
_CustomControlInReport,ControlType,Control Type,Byte,V
_CustomControlInReport,ControlSource,Control Source,String,V
_CustomControlInReport,OLEClass,OLE Class,String,V
_CustomControlInReport,Verb,Verb,Long,V
_CustomControlInReport,Class,Class,String,V
_CustomControlInReport,Visible,Visible,Boolean,V
_CustomControlInReport,DisplayWhen,Display When,Byte,V
_CustomControlInReport,Enabled,Enabled,Boolean,V
_CustomControlInReport,Locked,Locked,Boolean,V
_CustomControlInReport,TabStop,Tab Stop,Boolean,V
_CustomControlInReport,TabIndex,Tab Index,Integer,V
_CustomControlInReport,Left,Left,Integer,V
_CustomControlInReport,Top,Top,Integer,V
_CustomControlInReport,Width,Width,Integer,V
_CustomControlInReport,Height,Height,Integer,V
_CustomControlInReport,SpecialEffect,Special Effect,Byte,V
_CustomControlInReport,BorderStyle,Border Style,Byte,V
_CustomControlInReport,OldBorderStyle,Old Border Style,Byte,V
_CustomControlInReport,BorderColor,Border Color,Long,V
_CustomControlInReport,BorderWidth,Border Width,Byte,V
_CustomControlInReport,ControlTipText,Control Tip Text,String,V
_CustomControlInReport,HelpContextId,Help Context Id,Long,V
_CustomControlInReport,Section,Section,Integer,V
_CustomControlInReport,Tag,Tag,String,V
_CustomControlInReport,ObjectPalette,Object Palette,Variant,V
_CustomControlInReport,ObjectVerbsCount,Object Verbs Count,Long,V
_CustomControlInReport,IsVisible,Is Visible,Boolean,V
_CustomControlInReport,InSelection,In Selection,Boolean,V
_CustomControlInReport,OnUpdated,On Updated,String,V
_CustomControlInReport,OnEnter,On Enter,String,V
_CustomControlInReport,OnExit,On Exit,String,V
_CustomControlInReport,OnGotFocus,On Got Focus,String,V
_CustomControlInReport,OnLostFocus,On Lost Focus,String,V
_CustomControlInReport,Default,Default,Boolean,V
_CustomControlInReport,Cancel,Cancel,Boolean,V
_CustomControlInReport,Custom,Custom,String,V
_CustomControlInReport,About,About,String,V
_CustomControlInReport,Name,Name,String,V
_CustomControlInReport,BorderThemeColorIndex,Border Theme Color Index,Long,V
_CustomControlInReport,BorderTint,Border Tint,Single,V
_CustomControlInReport,BorderShade,Border Shade,Single,V
_CustomControlInReport,Layout,Layout,AcLayoutType,R_O
_CustomControlInReport,LeftPadding,Left Padding,Integer,V
_CustomControlInReport,TopPadding,Top Padding,Integer,V
_CustomControlInReport,RightPadding,Right Padding,Integer,V
_CustomControlInReport,BottomPadding,Bottom Padding,Integer,V
_CustomControlInReport,GridlineStyleLeft,Gridline Style Left,Byte,V
_CustomControlInReport,GridlineStyleTop,Gridline Style Top,Byte,V
_CustomControlInReport,GridlineStyleRight,Gridline Style Right,Byte,V
_CustomControlInReport,GridlineStyleBottom,Gridline Style Bottom,Byte,V
_CustomControlInReport,GridlineWidthLeft,Gridline Width Left,Byte,V
_CustomControlInReport,GridlineWidthTop,Gridline Width Top,Byte,V
_CustomControlInReport,GridlineWidthRight,Gridline Width Right,Byte,V
_CustomControlInReport,GridlineWidthBottom,Gridline Width Bottom,Byte,V
_CustomControlInReport,GridlineColor,Gridline Color,Long,V
_CustomControlInReport,HorizontalAnchor,Horizontal Anchor,AcHorizontalAnchor,V
_CustomControlInReport,VerticalAnchor,Vertical Anchor,AcVerticalAnchor,V
_CustomControlInReport,LayoutID,Layout ID,Long,R_O
_CustomControlInReport,VarOleObject,Var Ole Object,Variant,V
_Help,FieldName,Field Name,HRESULT,V
_Help,DataType,Data Type,HRESULT,V
_Help,Description,Description,HRESULT,V
_Help,FieldSize,Field Size,HRESULT,V
_Help,NewValues,New Values,HRESULT,V
_Help,Required,Required,HRESULT,V
_Help,AllowZeroLength,Allow Zero Length,HRESULT,V
_Help,Indexed,Indexed,HRESULT,V
_Help,DisplayControl,Display Control,HRESULT,V
_Help,ReplicationConflictFunction,Replication Conflict Function,HRESULT,V
_Help,ProjectName,Project Name,HRESULT,V
_Help,MDE,MDE,HRESULT,V
_Help,AllowBreakIntoCode,Allow Break Into Code,HRESULT,V
_Help,AllowBuiltInToolbars,Allow Built In Toolbars,HRESULT,V
_Help,AllowBypassKey,Allow Bypass Key,HRESULT,V
_Help,AllowFullMenus,Allow Full Menus,HRESULT,V
_Help,AllowSpecialKeys,Allow Special Keys,HRESULT,V
_Help,AllowToolbarChanges,Allow Toolbar Changes,HRESULT,V
_Help,StartUpForm,Start Up Form,HRESULT,V
_Help,StartUpMenuBar,Start Up Menu Bar,HRESULT,V
_Help,StartUpShortcutMenuBar,Start Up Shortcut Menu Bar,HRESULT,V
_Help,StartUpShowDBWindow,Start Up Show DB Window,HRESULT,V
_Help,StartUpShowStatusBar,Start Up Show Status Bar,HRESULT,V
_Help,AppIcon,App Icon,HRESULT,V
_Help,AppTitle,App Title,HRESULT,V
_Help,ODBCConnectStr,ODBC Connect Str,HRESULT,V
_Help,LogMessages,Log Messages,HRESULT,V
_OptionButtonInOption,Application,Application,Application,R_O
_OptionButtonInOption,Parent,Parent,Object,R_O
_OptionButtonInOption,OldValue,Old Value,Variant,R_O
_OptionButtonInOption,Properties,Properties,Properties,R_O
_OptionButtonInOption,Controls,Controls,Children,R_O
_OptionButtonInOption,Value,Value,Variant,V
_OptionButtonInOption,EventProcPrefix,Event Proc Prefix,String,V
_OptionButtonInOption,ControlType,Control Type,Byte,V
_OptionButtonInOption,OptionValue,Option Value,Long,V
_OptionButtonInOption,ControlSource,Control Source,String,V
_OptionButtonInOption,DefaultValue,Default Value,String,V
_OptionButtonInOption,ValidationRule,Validation Rule,String,V
_OptionButtonInOption,ValidationText,Validation Text,String,V
_OptionButtonInOption,StatusBarText,Status Bar Text,String,V
_OptionButtonInOption,Visible,Visible,Boolean,V
_OptionButtonInOption,DisplayWhen,Display When,Byte,V
_OptionButtonInOption,Enabled,Enabled,Boolean,V
_OptionButtonInOption,Locked,Locked,Boolean,V
_OptionButtonInOption,TripleState,Triple State,Boolean,V
_OptionButtonInOption,TabStop,Tab Stop,Boolean,V
_OptionButtonInOption,TabIndex,Tab Index,Integer,V
_OptionButtonInOption,HideDuplicates,Hide Duplicates,Boolean,V
_OptionButtonInOption,Left,Left,Integer,V
_OptionButtonInOption,Top,Top,Integer,V
_OptionButtonInOption,Width,Width,Integer,V
_OptionButtonInOption,Height,Height,Integer,V
_OptionButtonInOption,SpecialEffect,Special Effect,Byte,V
_OptionButtonInOption,BorderStyle,Border Style,Byte,V
_OptionButtonInOption,OldBorderStyle,Old Border Style,Byte,V
_OptionButtonInOption,BorderWidth,Border Width,Byte,V
_OptionButtonInOption,BorderColor,Border Color,Long,V
_OptionButtonInOption,ShortcutMenuBar,Shortcut Menu Bar,String,V
_OptionButtonInOption,ControlTipText,Control Tip Text,String,V
_OptionButtonInOption,HelpContextId,Help Context Id,Long,V
_OptionButtonInOption,ColumnWidth,Column Width,Integer,V
_OptionButtonInOption,ColumnOrder,Column Order,Integer,V
_OptionButtonInOption,ColumnHidden,Column Hidden,Boolean,V
_OptionButtonInOption,AutoLabel,Auto Label,Boolean,V
_OptionButtonInOption,AddColon,Add Colon,Boolean,V
_OptionButtonInOption,LabelX,Label X,Integer,V
_OptionButtonInOption,LabelY,Label Y,Integer,V
_OptionButtonInOption,LabelAlign,Label Align,Byte,V
_OptionButtonInOption,Section,Section,Integer,V
_OptionButtonInOption,Tag,Tag,String,V
_OptionButtonInOption,IsVisible,Is Visible,Boolean,V
_OptionButtonInOption,InSelection,In Selection,Boolean,V
_OptionButtonInOption,BeforeUpdate,Before Update,String,V
_OptionButtonInOption,AfterUpdate,After Update,String,V
_OptionButtonInOption,OnEnter,On Enter,String,V
_OptionButtonInOption,OnExit,On Exit,String,V
_OptionButtonInOption,OnGotFocus,On Got Focus,String,V
_OptionButtonInOption,OnLostFocus,On Lost Focus,String,V
_OptionButtonInOption,OnClick,On Click,String,V
_OptionButtonInOption,OnDblClick,On Dbl Click,String,V
_OptionButtonInOption,OnMouseDown,On Mouse Down,String,V
_OptionButtonInOption,OnMouseMove,On Mouse Move,String,V
_OptionButtonInOption,OnMouseUp,On Mouse Up,String,V
_OptionButtonInOption,OnKeyDown,On Key Down,String,V
_OptionButtonInOption,OnKeyUp,On Key Up,String,V
_OptionButtonInOption,OnKeyPress,On Key Press,String,V
_OptionButtonInOption,ReadingOrder,Reading Order,Byte,V
_OptionButtonInOption,Name,Name,String,V
_OptionButtonInOption,Layout,Layout,AcLayoutType,R_O
_OptionButtonInOption,LeftPadding,Left Padding,Integer,V
_OptionButtonInOption,TopPadding,Top Padding,Integer,V
_OptionButtonInOption,RightPadding,Right Padding,Integer,V
_OptionButtonInOption,BottomPadding,Bottom Padding,Integer,V
_OptionButtonInOption,GridlineStyleLeft,Gridline Style Left,Byte,V
_OptionButtonInOption,GridlineStyleTop,Gridline Style Top,Byte,V
_OptionButtonInOption,GridlineStyleRight,Gridline Style Right,Byte,V
_OptionButtonInOption,GridlineStyleBottom,Gridline Style Bottom,Byte,V
_OptionButtonInOption,GridlineWidthLeft,Gridline Width Left,Byte,V
_OptionButtonInOption,GridlineWidthTop,Gridline Width Top,Byte,V
_OptionButtonInOption,GridlineWidthRight,Gridline Width Right,Byte,V
_OptionButtonInOption,GridlineWidthBottom,Gridline Width Bottom,Byte,V
_OptionButtonInOption,GridlineColor,Gridline Color,Long,V
_OptionButtonInOption,HorizontalAnchor,Horizontal Anchor,AcHorizontalAnchor,V
_OptionButtonInOption,VerticalAnchor,Vertical Anchor,AcVerticalAnchor,V
_OptionButtonInOption,LayoutID,Layout ID,Long,R_O
_OptionButtonInOption,BorderThemeColorIndex,Border Theme Color Index,Long,V
_OptionButtonInOption,BorderTint,Border Tint,Single,V
_OptionButtonInOption,BorderShade,Border Shade,Single,V
_OptionButtonInOption,GridlineThemeColorIndex,Gridline Theme Color Index,Long,V
_OptionButtonInOption,GridlineTint,Gridline Tint,Single,V
_OptionButtonInOption,GridlineShade,Gridline Shade,Single,V
_PageHdrFtrInReport,Application,Application,Application,R_O
_PageHdrFtrInReport,Parent,Parent,Object,R_O
_PageHdrFtrInReport,Properties,Properties,Properties,R_O
_PageHdrFtrInReport,Controls,Controls,Children,R_O
_PageHdrFtrInReport,EventProcPrefix,Event Proc Prefix,String,V
_PageHdrFtrInReport,ForceNewPage,Force New Page,Byte,V
_PageHdrFtrInReport,NewRowOrCol,New Row Or Col,Byte,V
_PageHdrFtrInReport,KeepTogether,Keep Together,Boolean,V
_PageHdrFtrInReport,Visible,Visible,Boolean,V
_PageHdrFtrInReport,DisplayWhen,Display When,Byte,V
_PageHdrFtrInReport,CanGrow,Can Grow,Boolean,V
_PageHdrFtrInReport,CanShrink,Can Shrink,Boolean,V
_PageHdrFtrInReport,RepeatSection,Repeat Section,Boolean,V
_PageHdrFtrInReport,Height,Height,Integer,V
_PageHdrFtrInReport,BackColor,Back Color,Long,V
_PageHdrFtrInReport,SpecialEffect,Special Effect,Byte,V
_PageHdrFtrInReport,Tag,Tag,String,V
_PageHdrFtrInReport,OnFormat,On Format,String,V
_PageHdrFtrInReport,OnPrint,On Print,String,V
_PageHdrFtrInReport,OnRetreat,On Retreat,String,V
_PageHdrFtrInReport,OnClick,On Click,String,V
_PageHdrFtrInReport,OnDblClick,On Dbl Click,String,V
_PageHdrFtrInReport,OnMouseDown,On Mouse Down,String,V
_PageHdrFtrInReport,OnMouseMove,On Mouse Move,String,V
_PageHdrFtrInReport,OnMouseUp,On Mouse Up,String,V
_PageHdrFtrInReport,HasContinued,Has Continued,Boolean,V
_PageHdrFtrInReport,WillContinue,Will Continue,Boolean,V
_PageHdrFtrInReport,InSelection,In Selection,Boolean,V
_PageHdrFtrInReport,Name,Name,String,V
_PageHdrFtrInReport,AutoHeight,Auto Height,Boolean,V
_PageHdrFtrInReport,AlternateBackColor,Alternate Back Color,Long,V
_PageHdrFtrInReport,OnPaint,On Paint,String,V
_PageHdrFtrInReport,BackThemeColorIndex,Back Theme Color Index,Long,V
_PageHdrFtrInReport,BackTint,Back Tint,Single,V
_PageHdrFtrInReport,BackShade,Back Shade,Single,V
_PageHdrFtrInReport,AlternateBackThemeColorIndex,Alternate Back Theme Color Index,Long,V
_PageHdrFtrInReport,AlternateBackTint,Alternate Back Tint,Single,V
_PageHdrFtrInReport,AlternateBackShade,Alternate Back Shade,Single,V
_SectionInReport,Application,Application,Application,R_O
_SectionInReport,Parent,Parent,Object,R_O
_SectionInReport,Properties,Properties,Properties,R_O
_SectionInReport,Controls,Controls,Children,R_O
_SectionInReport,EventProcPrefix,Event Proc Prefix,String,V
_SectionInReport,ForceNewPage,Force New Page,Byte,V
_SectionInReport,NewRowOrCol,New Row Or Col,Byte,V
_SectionInReport,KeepTogether,Keep Together,Boolean,V
_SectionInReport,Visible,Visible,Boolean,V
_SectionInReport,DisplayWhen,Display When,Byte,V
_SectionInReport,CanGrow,Can Grow,Boolean,V
_SectionInReport,CanShrink,Can Shrink,Boolean,V
_SectionInReport,RepeatSection,Repeat Section,Boolean,V
_SectionInReport,Height,Height,Integer,V
_SectionInReport,BackColor,Back Color,Long,V
_SectionInReport,SpecialEffect,Special Effect,Byte,V
_SectionInReport,Tag,Tag,String,V
_SectionInReport,OnFormat,On Format,String,V
_SectionInReport,OnPrint,On Print,String,V
_SectionInReport,OnRetreat,On Retreat,String,V
_SectionInReport,OnClick,On Click,String,V
_SectionInReport,OnDblClick,On Dbl Click,String,V
_SectionInReport,OnMouseDown,On Mouse Down,String,V
_SectionInReport,OnMouseMove,On Mouse Move,String,V
_SectionInReport,OnMouseUp,On Mouse Up,String,V
_SectionInReport,HasContinued,Has Continued,Boolean,V
_SectionInReport,WillContinue,Will Continue,Boolean,V
_SectionInReport,InSelection,In Selection,Boolean,V
_SectionInReport,Name,Name,String,V
_SectionInReport,AutoHeight,Auto Height,Boolean,V
_SectionInReport,AlternateBackColor,Alternate Back Color,Long,V
_SectionInReport,OnPaint,On Paint,String,V
_SectionInReport,BackThemeColorIndex,Back Theme Color Index,Long,V
_SectionInReport,BackTint,Back Tint,Single,V
_SectionInReport,BackShade,Back Shade,Single,V
_SectionInReport,AlternateBackThemeColorIndex,Alternate Back Theme Color Index,Long,V
_SectionInReport,AlternateBackTint,Alternate Back Tint,Single,V
_SectionInReport,AlternateBackShade,Alternate Back Shade,Single,V
_ToggleButtonInOption,Application,Application,Application,R_O
_ToggleButtonInOption,Parent,Parent,Object,R_O
_ToggleButtonInOption,OldValue,Old Value,Variant,R_O
_ToggleButtonInOption,Properties,Properties,Properties,R_O
_ToggleButtonInOption,Controls,Controls,Children,R_O
_ToggleButtonInOption,Value,Value,Variant,V
_ToggleButtonInOption,EventProcPrefix,Event Proc Prefix,String,V
_ToggleButtonInOption,ControlType,Control Type,Byte,V
_ToggleButtonInOption,ControlSource,Control Source,String,V
_ToggleButtonInOption,Caption,Caption,String,V
_ToggleButtonInOption,Picture,Picture,String,V
_ToggleButtonInOption,PictureType,Picture Type,Byte,V
_ToggleButtonInOption,PictureData,Picture Data,Variant,V
_ToggleButtonInOption,OptionValue,Option Value,Long,V
_ToggleButtonInOption,DefaultValue,Default Value,String,V
_ToggleButtonInOption,ValidationRule,Validation Rule,String,V
_ToggleButtonInOption,ValidationText,Validation Text,String,V
_ToggleButtonInOption,StatusBarText,Status Bar Text,String,V
_ToggleButtonInOption,Visible,Visible,Boolean,V
_ToggleButtonInOption,DisplayWhen,Display When,Byte,V
_ToggleButtonInOption,Enabled,Enabled,Boolean,V
_ToggleButtonInOption,Locked,Locked,Boolean,V
_ToggleButtonInOption,TripleState,Triple State,Boolean,V
_ToggleButtonInOption,TabStop,Tab Stop,Boolean,V
_ToggleButtonInOption,TabIndex,Tab Index,Integer,V
